NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_UP	GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_UP		165	-0.22885907	-1.092713	0.29263157	0.39836696	1.0	2207	tags=18%, list=14%, signal=21%	
GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP	GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP		167	-0.223883	-1.0915667	0.27325583	0.4000374	1.0	2180	tags=17%, list=14%, signal=19%	
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP	GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP		171	-0.26320687	-1.0911797	0.36456212	0.40043446	1.0	2527	tags=25%, list=16%, signal=30%	
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_DN	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_DN		171	-0.23511438	-1.090278	0.31102362	0.40169093	1.0	2444	tags=21%, list=16%, signal=25%	
GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		142	-0.248222	-1.0893335	0.342	0.40302923	1.0	3015	tags=26%, list=20%, signal=32%	
GSE5960_TH1_VS_ANERGIC_TH1_UP	GSE5960_TH1_VS_ANERGIC_TH1_UP		167	-0.22424932	-1.0891908	0.30664062	0.4030091	1.0	2934	tags=24%, list=19%, signal=29%	
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP	GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP		168	-0.23451643	-1.0889374	0.35020244	0.40316308	1.0	4111	tags=33%, list=27%, signal=44%	
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_UP	GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_UP		146	-0.2494768	-1.0887246	0.32845187	0.40324822	1.0	1920	tags=16%, list=12%, signal=19%	
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP	GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP		154	-0.2228707	-1.0883652	0.29296875	0.40356806	1.0	2217	tags=16%, list=14%, signal=18%	
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN		176	-0.26183388	-1.0878484	0.34210527	0.40421766	1.0	2681	tags=24%, list=17%, signal=29%	
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_UP	GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_UP		174	-0.21542221	-1.0876554	0.2815534	0.40426174	1.0	2935	tags=22%, list=19%, signal=27%	
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_UP	GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_UP		168	-0.21977432	-1.0869595	0.29	0.40513283	1.0	1487	tags=13%, list=10%, signal=14%	
GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_DN	GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_DN		78	-0.26127306	-1.0869365	0.31809145	0.40490294	1.0	2082	tags=19%, list=14%, signal=22%	
GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP	GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP		170	-0.21370503	-1.086628	0.28282827	0.4051427	1.0	2153	tags=18%, list=14%, signal=20%	
GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP		182	-0.2998804	-1.085911	0.4	0.40606725	1.0	1445	tags=21%, list=9%, signal=23%	
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP		184	-0.30918053	-1.0849569	0.3764706	0.40736806	1.0	3570	tags=29%, list=23%, signal=37%	
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP	GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP		178	-0.26883525	-1.0846362	0.35353535	0.40767747	1.0	3024	tags=22%, list=20%, signal=27%	
GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_DN	GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_DN		140	-0.22991754	-1.0840541	0.32865733	0.40839812	1.0	2347	tags=19%, list=15%, signal=22%	
GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN		167	-0.24406072	-1.0840397	0.32762313	0.40816107	1.0	1967	tags=18%, list=13%, signal=20%	
GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP	GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP		178	-0.22862536	-1.083922	0.32142857	0.40808618	1.0	2961	tags=25%, list=19%, signal=31%	
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_UP	GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_UP		156	-0.22524284	-1.0832644	0.2972973	0.40892452	1.0	3027	tags=23%, list=20%, signal=28%	
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN	GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN		166	-0.2674854	-1.0826321	0.3745098	0.4097391	1.0	3247	tags=23%, list=21%, signal=29%	
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN	GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN		168	-0.23581818	-1.0824418	0.30578512	0.40976653	1.0	1850	tags=18%, list=12%, signal=21%	
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP	GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP		174	-0.21213013	-1.0820076	0.31048387	0.41024655	1.0	2602	tags=19%, list=17%, signal=23%	
GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_UP	GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_UP		172	-0.25564492	-1.0819683	0.37924153	0.4100389	1.0	2805	tags=20%, list=18%, signal=25%	
GSE34515_CD16_NEG_VS_POS_MONOCYTE_DN	GSE34515_CD16_NEG_VS_POS_MONOCYTE_DN		162	-0.23552655	-1.0819279	0.32862905	0.40984687	1.0	2802	tags=18%, list=18%, signal=22%	
GSE15215_CD2_POS_VS_NEG_PDC_UP	GSE15215_CD2_POS_VS_NEG_PDC_UP		149	-0.24451418	-1.0815637	0.34538153	0.41020027	1.0	2907	tags=25%, list=19%, signal=30%	
GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP	GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP		164	-0.2318382	-1.08139	0.30327868	0.41020596	1.0	2264	tags=20%, list=15%, signal=23%	
GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN	GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN		177	-0.24335758	-1.0813226	0.34920636	0.410037	1.0	3016	tags=29%, list=20%, signal=35%	
GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP	GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP		171	-0.20456055	-1.0805284	0.2651822	0.4111191	1.0	3099	tags=25%, list=20%, signal=31%	
GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP	GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP		147	-0.22058135	-1.0793444	0.28796843	0.412811	1.0	2071	tags=16%, list=13%, signal=18%	
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP		159	-0.23554416	-1.0786934	0.32	0.41364393	1.0	2873	tags=23%, list=19%, signal=28%	
GSE21033_1H_VS_12H_POLYIC_STIM_DC_DN	GSE21033_1H_VS_12H_POLYIC_STIM_DC_DN		120	-0.25931376	-1.078301	0.36308315	0.4140388	1.0	3023	tags=27%, list=20%, signal=33%	
GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP	GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP		173	-0.21875106	-1.0782484	0.328	0.41385102	1.0	2388	tags=18%, list=16%, signal=21%	
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN		166	-0.277883	-1.0778284	0.35641548	0.41431272	1.0	3585	tags=34%, list=23%, signal=44%	
GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN		165	-0.21248235	-1.0776864	0.28781512	0.41431087	1.0	2469	tags=20%, list=16%, signal=24%	
GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_DN	GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_DN		115	-0.25036132	-1.0771408	0.3512974	0.41499257	1.0	2470	tags=20%, list=16%, signal=24%	
GSE14308_INDUCED_VS_NATURAL_TREG_DN	GSE14308_INDUCED_VS_NATURAL_TREG_DN		177	-0.23231266	-1.0752748	0.35	0.417901	1.0	3089	tags=29%, list=20%, signal=36%	
GSE7509_UNSTIM_VS_FCGRIIB_STIM_MONOCYTE_DN	GSE7509_UNSTIM_VS_FCGRIIB_STIM_MONOCYTE_DN		154	-0.26095608	-1.0752617	0.37006238	0.41764826	1.0	3320	tags=28%, list=22%, signal=35%	
GSE3982_MAST_CELL_VS_TH2_UP	GSE3982_MAST_CELL_VS_TH2_UP		168	-0.21730861	-1.075078	0.30943397	0.4176755	1.0	2291	tags=18%, list=15%, signal=21%	
GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_DN	GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_DN		173	-0.24235009	-1.0743504	0.38235295	0.41863662	1.0	3459	tags=31%, list=23%, signal=39%	
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN		123	-0.2498292	-1.0736637	0.34615386	0.41953367	1.0	2981	tags=27%, list=19%, signal=33%	
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN		180	-0.23032376	-1.0736635	0.328	0.419265	1.0	2620	tags=22%, list=17%, signal=26%	
GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP	GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP		163	-0.21513206	-1.072987	0.3313492	0.42012516	1.0	3110	tags=26%, list=20%, signal=33%	
GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP	GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP		158	-0.23398519	-1.0728514	0.3340122	0.42006356	1.0	2983	tags=23%, list=19%, signal=29%	
GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_DN	GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_DN		156	-0.2372278	-1.0724831	0.3360996	0.42041007	1.0	2637	tags=22%, list=17%, signal=27%	
GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN	GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN		161	-0.23110682	-1.0716821	0.33880904	0.42151967	1.0	2036	tags=16%, list=13%, signal=18%	
GSE2826_XID_VS_BTK_KO_BCELL_UP	GSE2826_XID_VS_BTK_KO_BCELL_UP		163	-0.2038197	-1.0714972	0.31854838	0.42157736	1.0	2710	tags=18%, list=18%, signal=22%	
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN		161	-0.23730548	-1.0703592	0.33669356	0.4232196	1.0	2168	tags=18%, list=14%, signal=21%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN		130	-0.26292628	-1.0695162	0.3628866	0.4243902	1.0	2437	tags=22%, list=16%, signal=26%	
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_DN	GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_DN		149	-0.24699791	-1.0690287	0.36308315	0.4249617	1.0	2582	tags=23%, list=17%, signal=28%	
GSE17721_4_VS_24H_GARDIQUIMOD_BMDC_DN	GSE17721_4_VS_24H_GARDIQUIMOD_BMDC_DN		174	-0.22753249	-1.0689414	0.34732825	0.42485413	1.0	2562	tags=21%, list=17%, signal=25%	
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN		176	-0.23975283	-1.0688261	0.35091278	0.42477858	1.0	3532	tags=35%, list=23%, signal=44%	
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP	GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP		167	-0.23205404	-1.0682707	0.3504762	0.42550159	1.0	2846	tags=18%, list=19%, signal=22%	
GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		126	-0.2310465	-1.0681916	0.3392157	0.42533612	1.0	1899	tags=14%, list=12%, signal=16%	
GSE17721_0.5H_VS_4H_POLYIC_BMDC_UP	GSE17721_0.5H_VS_4H_POLYIC_BMDC_UP		146	-0.2237228	-1.0679537	0.33466935	0.42546743	1.0	3059	tags=18%, list=20%, signal=23%	
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP	GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP		151	-0.22666682	-1.0678246	0.3340471	0.4254116	1.0	2065	tags=19%, list=13%, signal=21%	
GSE3982_EOSINOPHIL_VS_NKCELL_DN	GSE3982_EOSINOPHIL_VS_NKCELL_DN		161	-0.2343109	-1.0670396	0.34765625	0.42642024	1.0	3437	tags=28%, list=22%, signal=36%	
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN		182	-0.26306692	-1.0668632	0.38617885	0.42643806	1.0	2594	tags=24%, list=17%, signal=29%	
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_UP	GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_UP		171	-0.23316808	-1.0665214	0.35375494	0.426752	1.0	2322	tags=20%, list=15%, signal=23%	
GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_UP	GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_UP		161	-0.2329623	-1.0660121	0.3152174	0.42737827	1.0	2415	tags=21%, list=16%, signal=25%	
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_UP	GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_UP		171	-0.2298568	-1.064815	0.32703215	0.42908108	1.0	2367	tags=20%, list=15%, signal=23%	
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_DN	GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_DN		175	-0.22271593	-1.0642071	0.34765625	0.4298563	1.0	2880	tags=21%, list=19%, signal=26%	
GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_UP	GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_UP		160	-0.24068318	-1.0640888	0.3655706	0.42981404	1.0	1799	tags=16%, list=12%, signal=18%	
GSE31082_DN_VS_CD8_SP_THYMOCYTE_DN	GSE31082_DN_VS_CD8_SP_THYMOCYTE_DN		169	-0.24874437	-1.0636885	0.3415133	0.43022418	1.0	2781	tags=24%, list=18%, signal=29%	
GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP	GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP		145	-0.23128179	-1.0633353	0.35140562	0.4305591	1.0	1732	tags=14%, list=11%, signal=15%	
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN	GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN		161	-0.23330288	-1.0630229	0.36491936	0.43081644	1.0	3641	tags=27%, list=24%, signal=35%	
GSE17721_CTRL_VS_CPG_24H_BMDC_DN	GSE17721_CTRL_VS_CPG_24H_BMDC_DN		167	-0.20736466	-1.0628684	0.3264463	0.430787	1.0	2862	tags=22%, list=19%, signal=26%	
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_DN	GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_DN		173	-0.2221153	-1.0626168	0.34146342	0.43094352	1.0	2224	tags=18%, list=14%, signal=21%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_UP		171	-0.24374084	-1.0622156	0.3620352	0.43135878	1.0	2892	tags=19%, list=19%, signal=23%	
GSE36009_UNSTIM_VS_LPS_STIM_DC_UP	GSE36009_UNSTIM_VS_LPS_STIM_DC_UP		157	-0.23845321	-1.0622064	0.35049504	0.43110222	1.0	2417	tags=22%, list=16%, signal=25%	
GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_UP	GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_UP		174	-0.22385342	-1.0621369	0.36328125	0.43095216	1.0	1382	tags=10%, list=9%, signal=11%	
GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP	GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP		159	-0.23852476	-1.0619482	0.3767535	0.4309944	1.0	3425	tags=28%, list=22%, signal=36%	
GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN	GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN		113	-0.23132627	-1.061806	0.35672516	0.43094715	1.0	1814	tags=17%, list=12%, signal=19%	
GSE11924_TFH_VS_TH17_CD4_TCELL_DN	GSE11924_TFH_VS_TH17_CD4_TCELL_DN		165	-0.23326401	-1.0611442	0.3475728	0.4318165	1.0	2556	tags=19%, list=17%, signal=23%	
GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_DN	GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_DN		140	-0.22653745	-1.06051	0.34719336	0.4326436	1.0	3101	tags=27%, list=20%, signal=34%	
GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN	GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN		174	-0.24169664	-1.0603353	0.37972167	0.43266797	1.0	3156	tags=26%, list=21%, signal=33%	
GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP	GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP		123	-0.25260234	-1.0602283	0.36673775	0.43258712	1.0	2241	tags=21%, list=15%, signal=25%	
GSE27786_BCELL_VS_MONO_MAC_DN	GSE27786_BCELL_VS_MONO_MAC_DN		154	-0.21403757	-1.0593417	0.32298136	0.43381307	1.0	2475	tags=18%, list=16%, signal=21%	
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_UP	GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_UP		116	-0.22759269	-1.0585239	0.336714	0.43497857	1.0	2662	tags=22%, list=17%, signal=26%	
GSE2585_THYMIC_DC_VS_THYMIC_MACROPHAGE_UP	GSE2585_THYMIC_DC_VS_THYMIC_MACROPHAGE_UP		143	-0.23035242	-1.0584791	0.36134455	0.43479636	1.0	2276	tags=17%, list=15%, signal=20%	
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_DN	GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_DN		171	-0.20535457	-1.0579152	0.32950193	0.43546343	1.0	1329	tags=12%, list=9%, signal=13%	
GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_DN	GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_DN		151	-0.23335105	-1.0573754	0.35095137	0.4361186	1.0	1517	tags=14%, list=10%, signal=15%	
GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_DN	GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_DN		169	-0.21922116	-1.0569769	0.33531746	0.4365457	1.0	3179	tags=25%, list=21%, signal=32%	
GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN	GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN		156	-0.21155427	-1.0564581	0.3229572	0.437131	1.0	3687	tags=29%, list=24%, signal=38%	
GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP	GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP		164	-0.22489509	-1.0563295	0.37984496	0.4370639	1.0	2291	tags=16%, list=15%, signal=19%	
GSE40273_EOS_KO_VS_WT_TREG_DN	GSE40273_EOS_KO_VS_WT_TREG_DN		181	-0.21433304	-1.0561684	0.35258964	0.43706262	1.0	1921	tags=17%, list=13%, signal=19%	
GSE3039_NKT_CELL_VS_B2_BCELL_UP	GSE3039_NKT_CELL_VS_B2_BCELL_UP		174	-0.21999697	-1.0545214	0.35437882	0.4396308	1.0	1450	tags=11%, list=9%, signal=12%	
GSE22886_NAIVE_CD8_TCELL_VS_DC_DN	GSE22886_NAIVE_CD8_TCELL_VS_DC_DN		175	-0.26253766	-1.0541154	0.3841584	0.4400731	1.0	2570	tags=21%, list=17%, signal=24%	
GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN	GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN		166	-0.224092	-1.0538629	0.39112905	0.44024727	1.0	2672	tags=19%, list=17%, signal=22%	
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN		146	-0.23579586	-1.0522592	0.38535646	0.44272417	1.0	2036	tags=16%, list=13%, signal=18%	
GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_DN	GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_DN		174	-0.22266468	-1.0521499	0.36127743	0.44264352	1.0	1916	tags=18%, list=12%, signal=20%	
GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDC_UP		168	-0.21734205	-1.0521474	0.34653464	0.44237092	1.0	1821	tags=15%, list=12%, signal=17%	
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN	GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN		180	-0.24339323	-1.0517137	0.37346938	0.44287732	1.0	3525	tags=29%, list=23%, signal=37%	
GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP		136	-0.2291906	-1.0516256	0.346	0.44274113	1.0	2349	tags=22%, list=15%, signal=26%	
GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN		172	-0.25823882	-1.0509424	0.4027778	0.4436455	1.0	3065	tags=31%, list=20%, signal=38%	
GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_DN		173	-0.24964477	-1.0508732	0.3737769	0.44349888	1.0	3038	tags=24%, list=20%, signal=29%	
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP		149	-0.23439208	-1.0508028	0.38123754	0.44333416	1.0	3914	tags=32%, list=25%, signal=42%	
GSE17721_LPS_VS_POLYIC_0.5H_BMDC_DN	GSE17721_LPS_VS_POLYIC_0.5H_BMDC_DN		156	-0.22481874	-1.0502045	0.37044534	0.44407448	1.0	2292	tags=17%, list=15%, signal=20%	
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_UP	GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_UP		165	-0.24409927	-1.0496782	0.3809524	0.4447211	1.0	1928	tags=15%, list=13%, signal=17%	
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP		173	-0.2520245	-1.0494729	0.4	0.4447688	1.0	3023	tags=29%, list=20%, signal=36%	
GSE27786_LIN_NEG_VS_NKCELL_UP	GSE27786_LIN_NEG_VS_NKCELL_UP		161	-0.22447915	-1.048973	0.36907217	0.44539556	1.0	3782	tags=32%, list=25%, signal=42%	
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP		171	-0.28535232	-1.0486648	0.3906542	0.44566798	1.0	3517	tags=25%, list=23%, signal=32%	
GSE3982_NEUTROPHIL_VS_TH1_UP	GSE3982_NEUTROPHIL_VS_TH1_UP		161	-0.24589776	-1.0484611	0.39520958	0.4457316	1.0	2112	tags=18%, list=14%, signal=21%	
GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_UP	GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_UP		140	-0.24797207	-1.048328	0.37148595	0.44568458	1.0	3403	tags=26%, list=22%, signal=33%	
