NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN	GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN		151	0.2496282	1.0588602	0.3611111	0.43886307	1.0	2797	tags=23%, list=18%, signal=28%	
GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN	GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN		178	0.21800633	1.0582998	0.34697855	0.43968087	1.0	3317	tags=26%, list=22%, signal=33%	
GSE3982_EOSINOPHIL_VS_TH1_DN	GSE3982_EOSINOPHIL_VS_TH1_DN		167	0.25344974	1.058224	0.37371662	0.43963152	1.0	2557	tags=18%, list=17%, signal=21%	
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_DN	GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_DN		138	0.28932846	1.0582026	0.40582526	0.4394754	1.0	2206	tags=19%, list=14%, signal=22%	
GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_DN	GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_DN		160	0.24320194	1.0570203	0.38047808	0.4413245	1.0	1060	tags=11%, list=7%, signal=11%	
GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN	GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN		179	0.29774028	1.056803	0.39506173	0.4414967	1.0	1019	tags=14%, list=7%, signal=15%	
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN	GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN		166	0.20092387	1.0566499	0.3253012	0.4415634	1.0	2688	tags=19%, list=17%, signal=22%	
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN	GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN		171	0.23791648	1.0561277	0.36434108	0.4422866	1.0	1367	tags=12%, list=9%, signal=13%	
GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_DN	GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_DN		173	0.23257193	1.0558579	0.35783365	0.44254595	1.0	2912	tags=23%, list=19%, signal=28%	
GSE14026_TH1_VS_TH17_DN	GSE14026_TH1_VS_TH17_DN		165	0.22514655	1.0556335	0.37295082	0.44274536	1.0	2702	tags=19%, list=18%, signal=23%	
GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_DN	GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_DN		173	0.22825867	1.0552945	0.38191882	0.44314677	1.0	3359	tags=26%, list=22%, signal=33%	
GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP	GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP		152	0.2575901	1.0550328	0.36798337	0.4433893	1.0	3705	tags=23%, list=24%, signal=30%	
GSE29618_BCELL_VS_MDC_DN	GSE29618_BCELL_VS_MDC_DN		176	0.2572236	1.0533357	0.39501038	0.44623634	1.0	2254	tags=16%, list=15%, signal=19%	
GSE12839_CTRL_VS_IL12_TREATED_PBMC_UP	GSE12839_CTRL_VS_IL12_TREATED_PBMC_UP		130	0.22305292	1.0522493	0.3687375	0.44794452	1.0	2633	tags=18%, list=17%, signal=22%	
GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_DN	GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_DN		160	0.2220331	1.0522299	0.37957612	0.44778416	1.0	2712	tags=21%, list=18%, signal=26%	
GSE3982_BASOPHIL_VS_TH1_UP	GSE3982_BASOPHIL_VS_TH1_UP		173	0.2233423	1.0515394	0.3722334	0.44880474	1.0	3119	tags=28%, list=20%, signal=35%	
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP	GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP		161	0.2059879	1.0514822	0.32149902	0.4487161	1.0	2259	tags=14%, list=15%, signal=17%	
GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN		161	0.21633904	1.0512683	0.39014372	0.4489029	1.0	2236	tags=18%, list=15%, signal=21%	
GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP	GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP		175	0.2011953	1.0511576	0.35658914	0.44890514	1.0	2825	tags=23%, list=18%, signal=28%	
GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP		150	0.21735352	1.0508379	0.3444882	0.44926226	1.0	3344	tags=26%, list=22%, signal=33%	
GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN		168	0.23710172	1.0505371	0.3840156	0.44961625	1.0	2877	tags=23%, list=19%, signal=28%	
GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_DN	GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_DN		165	0.23238963	1.0502425	0.37790698	0.4499729	1.0	1444	tags=12%, list=9%, signal=13%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP		182	0.26909086	1.0502063	0.3987976	0.44984564	1.0	1513	tags=14%, list=10%, signal=15%	
GSE11057_PBMC_VS_MEM_CD4_TCELL_UP	GSE11057_PBMC_VS_MEM_CD4_TCELL_UP		168	0.26113614	1.0501025	0.3798768	0.44983768	1.0	2688	tags=23%, list=17%, signal=27%	
GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_UP		143	0.2308452	1.0496992	0.375969	0.45037726	1.0	2342	tags=19%, list=15%, signal=22%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN		152	0.23924029	1.0496382	0.35496184	0.45030117	1.0	2603	tags=22%, list=17%, signal=26%	
GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDC_DN		156	0.21131487	1.0494677	0.35686275	0.4504083	1.0	2789	tags=21%, list=18%, signal=26%	
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN		168	0.237763	1.048592	0.38016528	0.4517168	1.0	1453	tags=13%, list=9%, signal=14%	
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN	GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN		179	0.28853405	1.0485567	0.39919356	0.4515894	1.0	1740	tags=16%, list=11%, signal=18%	
GSE14308_TH1_VS_INDUCED_TREG_UP	GSE14308_TH1_VS_INDUCED_TREG_UP		170	0.21035138	1.0479962	0.3599182	0.4523957	1.0	1489	tags=11%, list=10%, signal=12%	
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN		172	0.22661969	1.0478915	0.37425742	0.4523939	1.0	2644	tags=17%, list=17%, signal=21%	
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP	GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP		173	0.23121683	1.0475491	0.39641434	0.45280942	1.0	1581	tags=13%, list=10%, signal=15%	
GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_UP		143	0.23466326	1.047386	0.37550202	0.45292014	1.0	2334	tags=17%, list=15%, signal=20%	
GSE3982_DC_VS_NKCELL_UP	GSE3982_DC_VS_NKCELL_UP		176	0.24068439	1.0473619	0.37731957	0.4527694	1.0	2649	tags=20%, list=17%, signal=24%	
GSE9006_1MONTH_VS_4MONTH_POST_TYPE_1_DIABETES_DX_PBMC_DN	GSE9006_1MONTH_VS_4MONTH_POST_TYPE_1_DIABETES_DX_PBMC_DN		138	0.24948938	1.0471648	0.38178295	0.4529083	1.0	2526	tags=22%, list=16%, signal=27%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN		172	0.23062277	1.0471474	0.36489153	0.45274997	1.0	2181	tags=23%, list=14%, signal=26%	
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN		146	0.20953166	1.046764	0.37125748	0.45321512	1.0	3906	tags=25%, list=25%, signal=33%	
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN		133	0.23832236	1.0466024	0.41425818	0.4533172	1.0	2312	tags=20%, list=15%, signal=24%	
GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN		170	0.20450446	1.0459564	0.3831967	0.45428145	1.0	2422	tags=17%, list=16%, signal=20%	
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN	GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN		168	0.22648981	1.0457296	0.37724552	0.45449427	1.0	1281	tags=11%, list=8%, signal=12%	
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN	GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN		165	0.23199637	1.0456374	0.41239315	0.45444965	1.0	1778	tags=16%, list=12%, signal=18%	
GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN	GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN		151	0.2323436	1.0453763	0.39019608	0.45470732	1.0	4399	tags=40%, list=29%, signal=55%	
GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN	GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN		179	0.28188097	1.0451825	0.4033264	0.45486695	1.0	3041	tags=27%, list=20%, signal=33%	
GSE30083_SP1_VS_SP4_THYMOCYTE_UP	GSE30083_SP1_VS_SP4_THYMOCYTE_UP		166	0.20821767	1.044878	0.3737769	0.4551907	1.0	1662	tags=13%, list=11%, signal=14%	
GSE7764_NKCELL_VS_SPLENOCYTE_UP	GSE7764_NKCELL_VS_SPLENOCYTE_UP		180	0.21690863	1.0442009	0.35049504	0.45613512	1.0	2079	tags=16%, list=14%, signal=18%	
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN		158	0.21567255	1.0438627	0.37090164	0.456549	1.0	2119	tags=16%, list=14%, signal=18%	
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_UP	GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_UP		169	0.20504476	1.0432439	0.37524557	0.4574446	1.0	3309	tags=26%, list=22%, signal=33%	
GSE3982_NEUTROPHIL_VS_BASOPHIL_UP	GSE3982_NEUTROPHIL_VS_BASOPHIL_UP		161	0.23025501	1.0431815	0.3699187	0.4573629	1.0	1850	tags=16%, list=12%, signal=17%	
GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN	GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN		180	0.26707184	1.0430198	0.40040243	0.45745915	1.0	2159	tags=20%, list=14%, signal=23%	
GSE6259_33D1_POS_DC_VS_BCELL_DN	GSE6259_33D1_POS_DC_VS_BCELL_DN		129	0.20739509	1.0423412	0.35829958	0.45844597	1.0	3182	tags=24%, list=21%, signal=30%	
GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN	GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN		138	0.32086876	1.0411562	0.43137255	0.46038905	1.0	3765	tags=35%, list=25%, signal=46%	
GSE7460_FOXP3_MUT_VS_HET_ACT_TCONV_DN	GSE7460_FOXP3_MUT_VS_HET_ACT_TCONV_DN		157	0.22209461	1.0409741	0.36311787	0.46049365	1.0	1884	tags=17%, list=12%, signal=19%	
GSE24574_BCL6_HIGH_TFH_VS_NAIVE_CD4_TCELL_UP	GSE24574_BCL6_HIGH_TFH_VS_NAIVE_CD4_TCELL_UP		155	0.23244543	1.0408111	0.37695312	0.4605983	1.0	1244	tags=9%, list=8%, signal=10%	
GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_UP	GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_UP		156	0.22206555	1.0406857	0.3539652	0.46061808	1.0	2936	tags=23%, list=19%, signal=28%	
GSE12507_PDC_CELL_LINE_VS_IMMATUE_T_CELL_LINE_UP	GSE12507_PDC_CELL_LINE_VS_IMMATUE_T_CELL_LINE_UP		132	0.23102657	1.0403094	0.39919356	0.46106052	1.0	2259	tags=17%, list=15%, signal=19%	
GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_UP	GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_UP		172	0.21783887	1.0394546	0.3911205	0.46235785	1.0	2778	tags=19%, list=18%, signal=23%	
GSE13306_TREG_RA_VS_TCONV_RA_UP	GSE13306_TREG_RA_VS_TCONV_RA_UP		165	0.20816559	1.0383503	0.375	0.46405596	1.0	2312	tags=18%, list=15%, signal=20%	
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP	GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP		138	0.24689406	1.0383373	0.39130434	0.46389198	1.0	2508	tags=24%, list=16%, signal=28%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP		137	0.21670423	1.0383362	0.39175257	0.46369833	1.0	1366	tags=11%, list=9%, signal=12%	
GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_DN	GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_DN		168	0.20209873	1.038183	0.3690476	0.4637983	1.0	3651	tags=24%, list=24%, signal=31%	
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN	GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN		169	0.23241875	1.0379835	0.38709676	0.46395224	1.0	1235	tags=11%, list=8%, signal=11%	
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP	GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP		151	0.23560323	1.0376297	0.3984526	0.46436584	1.0	1767	tags=15%, list=12%, signal=17%	
GSE40493_BCL6_KO_VS_WT_TREG_DN	GSE40493_BCL6_KO_VS_WT_TREG_DN		73	0.35072434	1.0376294	0.45898438	0.46417132	1.0	4873	tags=42%, list=32%, signal=62%	
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN	GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN		141	0.20900121	1.0372117	0.36831275	0.46472314	1.0	4085	tags=30%, list=27%, signal=40%	
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN		146	0.26918164	1.0371069	0.44379845	0.46472824	1.0	2754	tags=25%, list=18%, signal=30%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN		98	0.28046334	1.0370284	0.4223485	0.4646855	1.0	2405	tags=23%, list=16%, signal=28%	
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN	GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN		163	0.21778573	1.0368125	0.41751528	0.4648657	1.0	2050	tags=17%, list=13%, signal=20%	
GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_UP	GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_UP		154	0.21739125	1.03658	0.4097363	0.46509284	1.0	3863	tags=36%, list=25%, signal=47%	
GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_DN	GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_DN		174	0.23261876	1.0364859	0.4183267	0.46507445	1.0	2112	tags=20%, list=14%, signal=22%	
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP	GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP		164	0.24983785	1.0363108	0.42773438	0.465168	1.0	3526	tags=27%, list=23%, signal=35%	
GSE17721_LPS_VS_CPG_24H_BMDC_DN	GSE17721_LPS_VS_CPG_24H_BMDC_DN		165	0.20612243	1.0362169	0.36872587	0.46512607	1.0	1255	tags=11%, list=8%, signal=12%	
GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_UP	GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_UP		141	0.2232857	1.0360532	0.41358024	0.46523136	1.0	2655	tags=24%, list=17%, signal=29%	
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP		178	0.22952873	1.0360298	0.38229376	0.46507987	1.0	2459	tags=20%, list=16%, signal=24%	
GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN	GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN		169	0.20561092	1.0355936	0.37701613	0.4656799	1.0	2091	tags=15%, list=14%, signal=18%	
GSE17721_POLYIC_VS_GARDIQUIMOD_16H_BMDC_DN	GSE17721_POLYIC_VS_GARDIQUIMOD_16H_BMDC_DN		167	0.23243117	1.0355548	0.39330545	0.46555394	1.0	1245	tags=10%, list=8%, signal=10%	
GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP		173	0.2255663	1.0352699	0.37974682	0.46584475	1.0	2783	tags=21%, list=18%, signal=25%	
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN	GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN		141	0.2782819	1.0343734	0.41015625	0.46724758	1.0	3511	tags=28%, list=23%, signal=36%	
GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP		141	0.25789604	1.0339772	0.43052837	0.4677572	1.0	2051	tags=18%, list=13%, signal=20%	
GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_DN		170	0.21689554	1.0334388	0.4152174	0.46852544	1.0	3524	tags=26%, list=23%, signal=34%	
GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		151	0.23617318	1.0331078	0.41796875	0.4689284	1.0	4123	tags=31%, list=27%, signal=42%	
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP	GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP		156	0.2530217	1.0330955	0.4183267	0.46875158	1.0	1614	tags=15%, list=11%, signal=17%	
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN	GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN		166	0.25375003	1.0322062	0.39543727	0.4700987	1.0	2599	tags=22%, list=17%, signal=26%	
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN	GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN		166	0.24412729	1.0318583	0.38541666	0.47053576	1.0	2855	tags=19%, list=19%, signal=23%	
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_UP	GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_UP		160	0.22317214	1.0314806	0.36666667	0.4710182	1.0	3166	tags=24%, list=21%, signal=30%	
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN	GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN		139	0.24990518	1.0312788	0.39506173	0.4711979	1.0	2512	tags=22%, list=16%, signal=26%	
GSE16385_MONOCYTE_VS_MACROPHAGE_UP	GSE16385_MONOCYTE_VS_MACROPHAGE_UP		155	0.20748672	1.0312188	0.3936842	0.4711151	1.0	1754	tags=14%, list=11%, signal=15%	
GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_UP	GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_UP		181	0.22277789	1.0311332	0.4092742	0.47107947	1.0	2941	tags=26%, list=19%, signal=32%	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_UP	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_UP		171	0.20963705	1.0305637	0.39685658	0.471872	1.0	1907	tags=15%, list=12%, signal=17%	
GSE21033_3H_VS_12H_POLYIC_STIM_DC_UP	GSE21033_3H_VS_12H_POLYIC_STIM_DC_UP		139	0.22471361	1.0301319	0.42105263	0.47243074	1.0	2264	tags=20%, list=15%, signal=23%	
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN		160	0.24820676	1.0299234	0.39918533	0.4725812	1.0	2380	tags=16%, list=15%, signal=19%	
GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_UP	GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_UP		148	0.2078641	1.0297637	0.39626557	0.47266185	1.0	2957	tags=22%, list=19%, signal=27%	
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN	GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN		148	0.26526427	1.0297471	0.44827586	0.47249067	1.0	2894	tags=24%, list=19%, signal=29%	
GSE17721_LPS_VS_PAM3CSK4_16H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_16H_BMDC_DN		167	0.20841697	1.0297034	0.38735178	0.4723693	1.0	1834	tags=13%, list=12%, signal=15%	
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP	GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP		178	0.26016077	1.0296578	0.412	0.47225207	1.0	928	tags=15%, list=6%, signal=15%	
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN	GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN		168	0.21244106	1.0295653	0.40518963	0.47221914	1.0	1565	tags=13%, list=10%, signal=14%	
GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_UP	GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_UP		157	0.21397246	1.0289941	0.398773	0.47302413	1.0	749	tags=8%, list=5%, signal=8%	
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN		177	0.26362497	1.028735	0.40289256	0.47328615	1.0	2976	tags=20%, list=19%, signal=25%	
GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_DN		166	0.20904614	1.0283839	0.3935743	0.47370642	1.0	2335	tags=18%, list=15%, signal=21%	
GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_UP	GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_UP		169	0.22601517	1.0280565	0.39387757	0.4740899	1.0	2397	tags=17%, list=16%, signal=19%	
GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP		144	0.20762807	1.0279735	0.40784314	0.47404942	1.0	1427	tags=10%, list=9%, signal=11%	
GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP		170	0.23913383	1.0272726	0.4077079	0.4751103	1.0	2195	tags=18%, list=14%, signal=20%	
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP		144	0.235209	1.0268394	0.39243028	0.47563466	1.0	2749	tags=24%, list=18%, signal=28%	
GSE24972_WT_VS_IRF8_KO_MARGINAL_ZONE_SPLEEN_BCELL_DN	GSE24972_WT_VS_IRF8_KO_MARGINAL_ZONE_SPLEEN_BCELL_DN		132	0.25866506	1.026632	0.43469787	0.4757992	1.0	3938	tags=33%, list=26%, signal=43%	
GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP	GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP		157	0.23381379	1.0264256	0.4071856	0.47597578	1.0	1604	tags=13%, list=10%, signal=14%	
GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP	GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP		104	0.2571638	1.0263263	0.4493927	0.4759648	1.0	3174	tags=24%, list=21%, signal=30%	
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN	GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN		144	0.29881027	1.0248157	0.45736435	0.47842944	1.0	2202	tags=18%, list=14%, signal=21%	
