	baseMean	log2FoldChange	lfcSE	pvalue	padj
RBM23	2191.89890419192	0.0824493319212255	0.0444017248963405	0.0349931988624444	0.101855999404959
PRMT5-AS1	32.3949142073163	0.238189378025315	0.212101224933533	0.0618120138829764	0.159438886505719
PRMT5	39.527055338179	0.149634979905231	0.120821368517603	0.0754211363919687	0.185829876949006
AL132780.3	1.74288846882821	0.164290521647786	0.28942264545119	0.229576655462476	0.416925795480662
C14orf93	26.6240499292817	0.309480844377866	0.181436287262575	0.0130868546980617	0.045370702993651
PSMB5	256.057706426564	-0.246089122840615	0.0803993905317767	0.000357537787228265	0.00204125902053518
C14orf119	457.886319178177	-0.0272709581266299	0.0672724023831201	0.610933922172137	0.772575525942714
LMLN2	10.5224435514876	-0.035041663037598	0.132758521992564	0.686061856933658	0.825376177762202
CMTM5	1.98187785954326	0.342663762479025	0.437533610351546	0.0625191168828806	0.160698731915322
ZFHX2-AS1	5.25953925560737	-0.0108494760932689	0.177050953214945	0.916095105611078	0.958064999494552
AP1G2	3.79199043289764	-0.174855558941843	0.227752355030566	0.163722518799715	0.329494771794105
TCL1A	1.38916166828463	0.0209977239234506	0.313695365918942	0.8655963978864	0.931414678533133
AL139020.1	0.859127596633277	-0.00766408578447657	0.294036536328654	0.950282142834464	0.97561384609249
CHGA	14.8368733927137	-0.30903721843736	0.185312018246439	0.0142682217520716	0.0487598290600607
ITPK1	2846.63259071379	-0.0374948963666784	0.0558090879706691	0.42147011935916	0.617104474200106
MOAP1	542.140372972849	-0.0815283858235787	0.100516817313432	0.254932128804827	0.447681444250928
AL110118.2	54.7950350641031	0.259923892368159	0.14961627938935	0.0147961912347261	0.0502718677090032
UBR7	178.155692080221	-0.0840663264670597	0.06317577208287	0.101333141172947	0.231802281820769
ALKBH1	189.16597733938	-0.428782725023648	0.0732683510778165	1.1043291441511e-09	1.8369180654853e-08
SLIRP	196.269164084323	-0.0254687376570273	0.0693684789868752	0.642172783246498	0.795006810689221
ADCK1	96.4719735833271	-0.190822034489421	0.0961140385849991	0.0102030224843419	0.0367216006013328
SAV1	702.595839845463	0.966287074377526	0.122253485125327	1.40483909828969e-16	6.17648916376255e-15
AL358334.1	1.55762688570701	0.299168675280091	0.398254548780447	0.0818856023892581	0.197686044205253
PYGL	3424.12626836097	0.101032895498934	0.0805207536200435	0.10045083886472	0.230343971969295
DLST	1419.90986352936	0.117532987859149	0.0598611789475226	0.0183097873725816	0.059983135222944
RPS6KL1	27.8303586313537	0.00550876529810421	0.106735626092389	0.941106910213122	0.970734699445819
PGF	7.60145737268643	-0.689995144422513	0.27627575825086	0.000481300774835689	0.0026593030996292
EIF2B2	137.498878852624	-0.210727434682943	0.0941756935320091	0.00475976520636732	0.0195482891988451
AL049780.3	1.19587686873931	-0.190923842335508	0.305497456811397	0.180964422060848	0.354283915159277
MLH3	200.852598074496	0.051907017661361	0.0741472564119326	0.366339154439321	0.565094418003109
ACYP1	15.0833769099717	-0.0811997287060965	0.113495588410765	0.298165038881074	0.495054407096579
ZC2HC1C	7.85901030858392	-0.12740055564104	0.174822234004088	0.228624090987328	0.415783038373277
AL049780.2	16.255411033348	-0.0480879056781885	0.117837013285284	0.547193494897714	0.725501214705546
TMED10	293.691530369075	-0.221778936024784	0.0696911489003417	0.000239342441836012	0.00143160176837726
RPL15P2	244.80809528643	0.0344240819515617	0.0953706376384786	0.616666152023136	0.777006904104595
ADIPOR1P2	1.5982160463276	0.22831955921495	0.254660112210199	0.0977152408404657	0.225635253563203
CNIH1	802.669481237557	-0.223993390268519	0.111975309870629	0.00866234311556378	0.0321088762287588
AL359792.1	3.39644826897058	-0.494772234127896	0.298475442567413	0.00666624249874491	0.0259094457223603
SAMD4A	225.545871894714	0.276264844252985	0.203611779990187	0.0321274151984512	0.095238970627191
WDHD1	74.1175224062535	0.170865163993506	0.133803734004786	0.0622764980881025	0.160255280722961
HEATR4	63.5165606214845	0.174955890385149	0.156944640257959	0.0863888010997114	0.205828621054616
FRMD6	63.5353673965121	0.192297880593027	0.149274139758674	0.0549239775217741	0.146085284577045
ATP5MPL	805.96559042531	-0.0452324427077806	0.0731590378817849	0.426716442034964	0.62182135349231
NPC2	3587.92272133528	0.011686845235258	0.0593861924085152	0.811334018696534	0.902079772555455
KLHL28	633.638175440375	-0.297147462782003	0.0818490530935665	4.96789211420421e-05	0.000349587373946189
PLD4	37.1047253391416	-0.000965990308874369	0.175261343838184	0.992473911426161	0.997418345291818
TTC5	147.801557185029	0.384854496578507	0.102949549428078	3.1926165887094e-05	0.000232700244170332
TEP1	1059.95268524472	0.0119425237126985	0.0813622392907367	0.84593674807249	0.920367730982421
KLHL33	3.89626224533259	-0.374277074548118	0.355313172395764	0.0357036326755212	0.103440994921364
OSGEP	275.207741279761	0.0611093077133217	0.068100967046983	0.258270823164212	0.451560483278932
APEX1	639.768207758985	0.0104737760649994	0.0831084089695468	0.866705209522927	0.932022911630801
RANBP20P	11.1913844653431	0.23848786943889	0.175804267618194	0.038345012815767	0.109683187572205
RNASE6	1236.19425934548	0.0505578384159378	0.090674202209498	0.445901286046083	0.640255747500642
AL133371.2	10.8674982444867	0.00785532647406348	0.13493960465653	0.928554236714199	0.964367709746361
RNASE1	373.659492841564	0.0280924406391632	0.166614757042039	0.778319961059626	0.884125630208745
RNASE2	3480.28289810886	0.0386919049941239	0.113738394005287	0.619500784201429	0.779290098167671
ARHGEF40	1396.37360444211	-0.275256095277898	0.09599319569885	0.000657322394260648	0.00350118187530601
ZNF219	89.3673522905293	-0.210335176031575	0.119331097268476	0.0166968111116509	0.0555372753691123
AL161668.1	1.47444886470449	0.0475467733877944	0.234238658420492	0.684883296747098	0.824874661312824
OR5AU1	1.27338562674079	0.133947201572475	0.340698056688618	0.330795666297344	0.530717476002663
LINC00641	280.019638980306	0.491984160621805	0.0946741672168811	2.95511085209703e-08	3.84108407408392e-07
SUPT16H	740.555701202133	-0.0706853593586393	0.0829008201043693	0.256692557014313	0.449928107430489
ANG	3.3764611735964	-0.194528847151479	0.276689955910602	0.159894459907893	0.324025355850597
AL133367.1	29.5470271055788	1.03317720026603	0.168978571505305	5.03337506711742e-11	1.03774273928866e-09
TRMT61A	92.5257601322221	-0.018041948029292	0.0840827923195453	0.774262273743165	0.881302404994285
AL139300.2	6.73003767868391	-0.5427026367205	0.278491554452956	0.00294351356214929	0.0129220684989938
XRCC3	2.73242578950097	-0.244737713083692	0.286041235179081	0.0951341338681775	0.221184173838601
LINC02300	1.17275050861837	0.167412463795183	0.361606083203704	0.247046632522172	0.438171839563503
BTF3P2	9.97698059368475	0.0239659873187243	0.125278403199893	0.773699202524721	0.880851811605636
LINC00677	8.42248829439985	0.0852936419218845	0.173422096618523	0.409421965157856	0.606105932447518
TNFAIP2	14680.7323326835	0.104079719702174	0.117136831887375	0.195135941245893	0.373290919214903
NDUFB4P11	14.926111531031	0.431973944208166	0.219240303467324	0.00431426361118796	0.0179842560907219
RPL21P12	1.33994875945451	0.561703375503327	0.493581872189246	0.0149338938189678	0.0506560829573165
RAP2CP1	5.2102440157935	1.90946150860518	0.368747115546123	7.74946532431214e-09	1.11117072134527e-07
AL138976.2	5.96407957766596	0.0662902389686683	0.161115114930988	0.500831802118046	0.688522426697462
CLMN	1657.50473950554	-0.0531330274071336	0.0887460052317579	0.415993163209016	0.612353364300237
LINC02292	10.2860654016492	-0.152055927826852	0.181885576022179	0.166434578274806	0.333550003173508
TMEM179	1.86312810170195	0.00799416168976926	0.24456624577806	0.945861420400338	0.973438368757586
LINC02280	1.8116836009287	0.2653928443574	0.334705725768666	0.0931940583705133	0.21800374545608
MIR4710	1.07250352174376	0.000299664853020049	0.252296767083873	0.997987112572263	0.99916685465075
SIVA1	232.751506535955	-0.0191471146756548	0.0802539242814575	0.753022098656728	0.866987287149277
ZBTB42	27.987782635784	-0.0255577604303126	0.104562531316848	0.727856157869648	0.852768900950983
ZC3H14	222.237449020247	-0.165804164181077	0.0580575133988945	0.000903386782388803	0.00463312224188236
AL137785.1	7.62207076311484	-0.324214791231676	0.275758642885696	0.0361529364709243	0.104433921216586
TTC8	19.9403378023273	-0.116216564078225	0.126838694432565	0.17334489491845	0.343537970187222
INF2	585.109630340971	0.0577940237702608	0.0773225723550844	0.32913822447746	0.529007038497751
GCH1	8227.25292034916	0.747908179406772	0.104892373313444	3.23230381179033e-14	1.05067746021165e-12
AL136038.3	11.1831640513378	0.000295780813018735	0.138476193461522	0.997351267269112	0.999002028786353
AL136038.4	1.01466935866912	-0.122584479167067	0.289016519789708	0.351219076857368	0.551697360517384
MEG3	1.6826344782435	0.158635159842728	0.293525667097858	0.245566382209436	0.436411632435772
MEG8	4.87325133664098	0.88292436003831	0.375375070547606	0.000489371706981889	0.00270027145155788
LINC02285	17.7598023893222	-0.502549537094947	0.1900589535291	0.000618066390312999	0.00332045275380686
POTEG	2.53287494255485	0.067379750898271	0.180129411893403	0.521010900956586	0.70380254057791
OR4N2	0.563751218671352	0.0817073795942095	0.325600894493179	0.527964034999081	0.709826812622974
NRL	64.8050021925267	0.0640751868076266	0.0837125879077911	0.306855162126131	0.504664040916576
DCAF11	551.947398983642	0.0383908136925141	0.0561342733038889	0.412501634955029	0.609743796036974
AL136295.3	6.14782259937225	0.00537391649202263	0.135839630608912	0.951300622597581	0.976062711208129
PSME1	2906.42122444407	0.0527129123304041	0.0852863362337752	0.406460556062468	0.602806141094229
EMC9	24.9916005159988	-0.193058768359116	0.134819242756891	0.0396206776750616	0.112415204611427
PSME2	2249.484209354	0.00646912281494981	0.133494710962358	0.940717903811025	0.970474936703527
AL136295.5	6.91150013739361	0.420624966758877	0.262619671560222	0.0100648275298679	0.0363067831792712
IPO4	3.25177887120101	-0.0251610474877782	0.179589302564803	0.808596824799926	0.900892801986316
AL136295.1	52.165872104598	-0.234915696165389	0.12485577172329	0.0113433508225339	0.0401999287847844
AL096870.2	1.79941985148979	0.28507696811358	0.330454973929731	0.0754988788061645	0.185966194819693
NEDD8-MDP1	2.34448975522115	0.0950812836139541	0.222946652352389	0.419202200946527	0.61496538476228
TGM1	22.5205299801848	0.793091769574062	0.200042789177906	2.61570616197455e-06	2.38461541820064e-05
DHRS1	30.0591974593976	0.0867002153445381	0.0983304815743393	0.219368300427469	0.40456414355074
NOP9	118.830693198281	-0.0441193988211907	0.0708161335101156	0.427422048112681	0.622320695016029
LTB4R	826.840019668841	-0.015749369100003	0.0838526662766725	0.80194624779462	0.89727275664068
AL096870.1	4.05070248424263	-0.308966197587534	0.280343682184441	0.0445991669922994	0.123742241104848
RIPK3	155.719515238393	0.0517647752475576	0.0781908814217638	0.385782782201064	0.583709576187153
CHD8	1112.07402986083	-0.337365782235187	0.0939685800746666	5.81625772900967e-05	0.00040329703747578
RAB2B	142.295077177955	0.0206308486814538	0.0571473832619484	0.664362415853272	0.811096836330864
AL133240.1	1.98059445541251	0.145311513481215	0.256932509694939	0.26008801015102	0.453753679571595
SLC24A4	1771.06133722613	0.0374216907075774	0.0649226978954844	0.473520050382978	0.665068110390144
ARID4A	398.304374142213	-0.34023565358903	0.0851205164161182	1.25458822256946e-05	9.98623105129175e-05
AL139021.2	11.7048864825607	-1.08929669937527	0.235353407911063	1.55666062415635e-07	1.7732650843299e-06
KIAA0586	111.643926373934	0.0623808195991786	0.0687592121850855	0.251843901773368	0.443735239158145
ZFYVE21	54.1147827781113	-0.537503983235192	0.105222563064907	3.40090220939708e-08	4.36810011613947e-07
PIP4P1	492.860821377654	-0.324056118267785	0.10628468828965	0.000358140640304481	0.00204356678172629
WDR20	611.592729399006	-0.304523453664751	0.0643994081461075	4.90412896043444e-07	5.11182155470614e-06
DAAM1	182.184823797844	0.0159564892002582	0.0827954572383268	0.797614231148231	0.895164282706368
GPHN	232.288114948699	0.0331624253904691	0.0963554695429764	0.63215460690934	0.787904288667342
METTL17	80.8643988275715	0.0654210051784653	0.102150062738809	0.365261103912924	0.564362279350628
RBBP4P5	5.63171935055866	0.0752851785372756	0.145305652511299	0.415335761117953	0.611867289754936
AC243972.2	1.51635881532559	0.0873300117921556	0.215957504583356	0.450042450664297	0.644022979056491
RPL4P1	1.04401227020622	0.0553617626399027	0.21920893532974	0.629114499304207	0.786288036061675
BCL2L2	3.15699504602101	-0.0646071866080455	0.195695232708829	0.554879722386262	0.731778308410442
TSHR	5.58623399526987	0.30944719502985	0.282689182690629	0.0450920731407496	0.124840486671698
GTF2A1	1403.68429606309	0.10621460353309	0.0782839109932199	0.0786318992975948	0.191478339626429
DYNLL1P1	4.7801953145783	-0.0573345271638066	0.174321914498742	0.577205500758969	0.748696991969776
EIF2S1	765.355990482822	-0.0715931525657936	0.0577297825149876	0.134780186104851	0.286064536023838
PLEK2	25.5284381592551	-0.835831703643922	0.222918435405296	6.0172782375329e-06	5.12464888309094e-05
BATF	174.013158700412	0.261553025603315	0.116177588045892	0.00399844734167539	0.0167970707436327
FLVCR2	493.008557198596	-0.356443594734458	0.122483111408871	0.000514053165406207	0.00282208055800377
TTLL5	182.947515121393	-0.0973208035372386	0.0729503006031317	0.0889001542700537	0.210149997395991
AC016526.4	2.30960936558206	-0.031589638524204	0.212999968860111	0.778828525669277	0.884538044056469
GPATCH2L	2922.70502674387	-0.00854672218977001	0.0512490293910273	0.845189246401276	0.91990804670224
AC016526.2	4.85053506124632	-0.0501689542483627	0.205041039084642	0.652020253658269	0.801698090076949
AC016526.1	1.74583058167068	0.0766651638819208	0.267976548169123	0.536854451376355	0.716582958454047
IFT43	80.8900213458839	-0.340318549914293	0.0892881078026865	2.57560759388386e-05	0.000191389316907744
PLEKHH1	4.09724413794784	1.16998180720379	0.393277103141701	6.7216325674343e-05	0.000457506820071214
PIGH	67.0190023845969	-0.074110454896862	0.0734704815944842	0.19497502107556	0.373044216914042
ARG2	52.5891924450106	-0.242689799552993	0.123345769575523	0.00888659826267877	0.0327748065697936
VTI1B	215.127783487228	-0.281712628245427	0.0597608738423147	4.87597972839167e-07	5.09949932669599e-06
AL049779.1	16.3130915624671	-0.641809658635028	0.1744437589199	1.22078129326477e-05	9.74730147078614e-05
RDH11	124.678857027387	-0.090089191265153	0.0648373071849357	0.0854198880513996	0.204336753263206
RDH12	9.97646672303068	-0.462031418339689	0.20904559629855	0.00218445231801424	0.0100060754442255
AL132857.2	2.89479023742896	0.173310238094221	0.225571090203931	0.165076257418166	0.331602955446274
MPP5	96.5920166015052	0.258612731660277	0.122431156662961	0.00582899556884253	0.0231182368590023
ATP6V1D	951.499744672109	-0.0992731056381174	0.0575959584541598	0.0389068814111378	0.110907989625925
SRP54	767.66230561877	0.311505892706193	0.0665066592347488	6.17401480276224e-07	6.33598646292448e-06
NEK9	147.095893351441	-0.115261190095626	0.0740791970931547	0.0478901359770401	0.131192575937103
AL590326.1	4.15229112522849	-0.109177926831978	0.182016146327126	0.309052169422075	0.50649684991846
LINC00638	2.84559949691679	0.464025260879139	0.300813595963995	0.00954823194089529	0.0347970989046868
RPS2P4	1.08579518187312	0.227073553534388	0.3314528546736	0.134470164597297	0.285596418946529
MARK3	2367.01136233797	0.189152853287529	0.0924093955211699	0.00872699020032849	0.0322787255728849
NYNRIN	22.8267318952838	0.0636177488627961	0.178635807746355	0.542287933317796	0.721155109124968
CBLN3	13.0640631298431	-0.00790208399660979	0.119243457885033	0.921881028655655	0.961556447793316
KHNYN	1380.97064101822	-0.0565681830213089	0.066570567729064	0.287260006776164	0.483292060460045
AL136018.1	1.59133377851319	0.0256953323434481	0.24388648146792	0.827540454671991	0.912296684160713
CTSG	6.96789427150934	0.0875227890360966	0.188129802720825	0.418684972119841	0.614719715197579
NRXN3	14.222940887978	0.57579305362357	0.167721204354243	4.01745585493476e-05	0.000287824413896719
AF123462.1	0.799741881231622	-0.219809105692555	0.349645533182026	0.150269679001419	0.309411479549005
MAGOH3P	1.10097109307989	-0.186367342452469	0.320540571642175	0.195877100530213	0.374082719557235
BLZF2P	5.57982985202376	-0.129526866123731	0.213028889638461	0.27152009813787	0.465993622427627
ACTN1-AS1	30.074737355349	0.22862222596509	0.15581594520776	0.0313612462011012	0.0934795019316033
DCAF5	722.068502620134	-0.151949305543385	0.0698336367289589	0.00767871694340835	0.0291131895757454
G2E3	166.982280394035	-0.352036111808915	0.0779205889601906	1.38665836172629e-06	1.33015769001772e-05
SCFD1	1140.13008004213	-0.200713239491048	0.0635222372774539	0.00026941032926876	0.00159067352544808
SERPINA10	3.32497833729798	1.67996138797531	0.390348218978708	5.3083923368944e-07	5.50254310951835e-06
SERPINA6	9.89902203649189	2.26276731548939	0.321762499830426	6.11475965313474e-14	1.90343864785023e-12
SERPINA1	42213.9299944558	0.204298043546836	0.0859353988381687	0.00326754941598038	0.0141127407185584
AL132708.1	8.74295815038161	1.32578514791348	0.338614172912231	3.00770477882897e-06	2.70364934596701e-05
SERPINA9	1.27217265275824	0.271814348010565	0.358940405633477	0.0944955178231023	0.220217826798968
PARP2	19.922808079066	-0.132307040484992	0.130882161374326	0.132474585808274	0.282671064771446
DGLUCY	611.538719531173	0.197294474170866	0.109426905489505	0.0158963230467019	0.0532621304362382
ADCY4	26.3407755906836	0.0418941283684876	0.103599030746583	0.565660224954401	0.740327599032776
C14orf132	5.51842909498547	0.752167293840662	0.33351503085173	0.000789091937707865	0.00410008982582753
ESRRB	6.39414771461546	-0.115803756161902	0.202514958335511	0.309597511507802	0.506985944829648
FOXN3	3078.21452362566	-0.295831483017196	0.0814713734104443	4.94885606727658e-05	0.000348366960110445
MMP14	1275.57600370891	0.15044065489914	0.145091054459548	0.114491582380626	0.253718772112413
TC2N	11.3958912238237	0.10181814218625	0.198138303531195	0.362809481681888	0.561885379194574
TRIP11	367.967103887373	-0.0509688292946541	0.0777855935071717	0.391365435637478	0.589080848842484
NDUFB1	462.597514711493	-0.000629807998776099	0.0808810635558706	0.991790990672696	0.99717945080391
CPSF2	1001.46749893486	-0.0446932975526475	0.049897537236661	0.295704567585347	0.492462907418812
TOX4	1836.43210582709	0.0156089030411961	0.048123779415744	0.707715429111103	0.840114585874438
METTL3	418.465377067861	0.0551711174647006	0.064911942771193	0.290402280301374	0.486777831106029
SALL2	3.94403229853957	1.39332266858826	0.348579120295447	2.15114199260989e-06	1.99288147861059e-05
VCPKMT	97.3706161614678	-0.229302800086422	0.0806487164222711	0.000740231082662774	0.00388347648058879
SOS2	1560.02244104829	0.0254691677758596	0.0579757664298959	0.596064792233556	0.761561565319072
L2HGDH	14.7203866890596	0.725032628055992	0.177996445345367	1.85798741205061e-06	1.74406701598327e-05
CDKL1	28.275033491966	0.574259547754225	0.133569572303474	1.32473222089083e-06	1.27670679986182e-05
RPGRIP1	41.3413621152656	0.369638163986977	0.166910698556704	0.00315699527845364	0.0137013994620253
AL118558.4	2.58987716924151	-0.104236392619676	0.214194737455833	0.370028026895025	0.568871373071884
AL357153.2	6.0264207414471	0.0637209072641995	0.180527362814547	0.543927820841597	0.722288405397657
MED6	262.637935478497	-0.117106478128597	0.0498796258558085	0.00681818704125569	0.026410206430888
AL357153.3	1.8356243394931	0.620706493123072	0.409304474020853	0.00601027752356058	0.023719082804564
TTC9	40.0011067302775	-0.33315238668037	0.204584964893697	0.0139873172759508	0.0479352165672823
MAP3K9	8.49882677692499	0.0742914324773939	0.170303466542938	0.466237192253861	0.658021569916691
SEC23A	822.074211745236	0.00839592373009085	0.0525474583820964	0.850779891331961	0.923391024583102
TRAPPC6B	117.362412043938	-0.152572222133204	0.080581128798124	0.0160304959761707	0.0536679930370466
AL132639.3	1.25725939999217	-0.0652899530548353	0.246993149857135	0.587217746611644	0.755285837281546
PNN	477.684269668195	0.0302851370644509	0.0671398223542231	0.571485113486627	0.744798435210339
YTHDF2P1	6.98603394659862	-0.260427261374058	0.206749551260482	0.0422557846244625	0.118454363001763
AC013451.2	6.17344154893766	0.127979499874631	0.191883924383823	0.251459942597637	0.443351044629014
AREL1	1792.66992903149	-0.226415241109772	0.050546649275619	1.21265027160458e-06	1.18029763427322e-05
FCF1	315.823311238322	0.0722905026610886	0.0568976395268482	0.126854921273333	0.273487726332785
YLPM1	945.311556734786	-0.0410058663058121	0.0958697424771777	0.552388992168957	0.729697946658581
LGALS3	5505.04730001851	-0.037764229780454	0.0747625002099062	0.513588399077661	0.697807375820256
DLGAP5	36.584262529573	0.0361139227186863	0.0833654115870997	0.563269040877326	0.73853461958146
AL158801.5	4.58973467936642	0.114358945916195	0.194422400431665	0.305200370046425	0.503068398147499
AL158801.4	18.9799728393133	-0.0021669826917352	0.10149680871168	0.975974348513669	0.988805366833289
AL158801.2	69.0935053383952	1.50008715511988	0.166023317603686	1.11899278220303e-20	8.31205613234999e-19
FBXO34	1454.74950124857	0.0842943477562155	0.0612554049987273	0.0927874219015597	0.217324301997324
ATG14	86.1170190989169	-0.3317828962433	0.0975299597335262	0.000112567577314637	0.000728361783278607
ZFYVE26	868.22959563021	0.0507820683420769	0.0656663677908199	0.334565135682354	0.534361436761695
AL163051.1	2.52861734320658	0.139965398223507	0.238854952108373	0.262259535478812	0.456072701319476
AL133163.2	89.1919875469314	1.46120833442971	0.148075362670121	4.15756601174851e-24	4.59925151923319e-22
AL133163.1	7.05643290659063	0.580540319283976	0.323401233557735	0.00368602105377667	0.0156410742838748
DNAJC8P1	8.2121148013349	0.0668184654423533	0.135067782345907	0.447163919855773	0.641531502925141
BRMS1L	23.4731027374105	-0.244877971426504	0.147438207870887	0.0187643313507626	0.0612363016452484
ZNF839	58.7818193401246	0.0015963752131078	0.0852167654596483	0.979953854246217	0.99114491167318
RABGGTA	343.625664181687	0.295838427918751	0.0914943042287439	0.000200720180539494	0.00122117635564182
PPP4R3A	1850.13940331798	-0.200694173785746	0.0641388213029341	0.000300077911250316	0.00174961833434018
ESR2	5.40770413108984	0.258722048874915	0.256616430848155	0.0683775678972467	0.171955125526002
FITM1	2.1746606414922	0.021078094236236	0.207475117211267	0.849461093126271	0.922555899533498
LRFN5	1.54361232163213	0.247809379230651	0.280347063524221	0.0894061222957691	0.211014036746702
OR6J1	1.1960492621124	0.010785931828044	0.246165638644262	0.927163740436476	0.96350106682934
C14orf178	6.57503251339604	0.189101267626506	0.204070588648261	0.115669646239322	0.255558750243776
RALGAPA1	536.285899735716	0.071151497508095	0.0868061597705607	0.269238347490295	0.46346927448844
MAP4K5	292.193832167073	0.513665194484804	0.0932874147214749	4.67292985567766e-09	6.96740613843648e-08
DYNC1H1	4817.9205035786	0.112232529571616	0.0940336079063746	0.103977714132989	0.236350579540475
ACIN1	1469.82134114418	-0.0218272746685037	0.0793392471954266	0.717590747962917	0.846188734602842
CHURC1-FNTB	14.240750453338	-0.099448427361475	0.126908801836846	0.241038959328723	0.431317008922734
MRPL52	186.708413137315	0.0476886939168259	0.0682711898340915	0.378396507552826	0.576692431121831
GSTZ1	156.477919746985	-0.0658151935958795	0.0847426135987136	0.298197138489259	0.495054407096579
TMED8	929.93055538626	0.0988622399632216	0.0905319773841116	0.13899234831735	0.292364195356552
BNIP3P1	1.03038559677257	0.06313225382954	0.24152146922001	0.596473059668435	0.761779509387234
AL138974.1	0.967980982220344	0.134228454390175	0.26436930076846	0.298769953964834	0.495523911692866
AL049869.3	3.24124792760782	-1.47945508611294	0.407071984083334	7.1838889297434e-06	6.00388702755484e-05
AL049869.1	11.0878110004941	-0.564779923296678	0.143838455937212	6.72723026345402e-06	5.66596356532255e-05
PLEKHG3	181.664714604657	-0.4844628802974	0.190561359831454	0.000872690205929341	0.00449248778513938
SPTB	10.8935865936109	0.0847879668660106	0.222578695364267	0.468429956672412	0.66034631327018
POMT2	72.6935151877982	0.0614856869693751	0.0803295068785412	0.31247772969822	0.510159625983542
ATL1	42.4044078663592	0.797251669610444	0.140759455892872	4.9471888605436e-10	8.8056538057565e-09
COCH	14.1942923149011	0.0108841951173596	0.122691406267857	0.894628555715341	0.946965414266758
STRN3	1089.99660749275	0.0461388973805084	0.0647005712736681	0.375491952356524	0.574475605003185
AL136418.1	12.1953426229555	1.21894686349759	0.216360329698383	1.03983890710043e-09	1.74232291144123e-08
ACTN1	4586.04613887412	-0.0315433842996334	0.0718841457188694	0.574735665305913	0.746886310610619
AP4S1	178.613838012795	0.354212303744956	0.0890567768010706	1.3498747026961e-05	0.000106785935727316
FLRT2	53.1266439633754	-0.276100696296576	0.182653379696591	0.0231664267796324	0.0727323448745819
PAPOLA	3491.72329829302	0.0320138695963373	0.0455951727079221	0.421053652184755	0.616626330772493
GEMIN2	22.5329649381349	-0.0641399784546027	0.108608789082451	0.395378816185579	0.592780131290766
DPF3	5.76554256648275	0.00992180614912693	0.133236599654659	0.909075940849878	0.954419578718199
SDR39U1	25.5710230826355	-0.178648490507709	0.119137983731812	0.0361761077901399	0.104486186677417
RNASE3	183.470968132814	0.0296729957055834	0.150224068936696	0.751944048823509	0.866487497120997
IGHG1	13.7664254320366	0.117519875770221	0.31837692705893	0.379819563901255	0.577619261673609
IGHG3	6.61900770254258	0.0145584584567791	0.307663393540475	0.906303566369182	0.953300843606051
IGHD	19.934114736334	0.126714903920227	0.276572797855718	0.330750094086569	0.530685740480757
IGHM	95.98313191625	0.0812161917757905	0.219396586669124	0.48393964181663	0.673652774573398
AC246787.1	227.502576975472	0.0706167715148757	0.101580695504554	0.326791326770974	0.526221500989166
SYNE3	3749.27139048388	-0.368004981295715	0.0712990198352174	6.13273061299832e-08	7.56970996359049e-07
SIPA1L1	3611.27821408955	0.0813829976883605	0.0789615930239459	0.177150702068425	0.348842266796814
ZBTB1	245.951352417653	-0.576735644713526	0.111516696962693	1.83522898095206e-08	2.47455252372671e-07
TRIM9	39.5059256629917	0.461931845414176	0.306652546173255	0.010376007823386	0.0372529640506002
HIF1A	559.077406189842	0.731667259703153	0.117053698826491	1.4151538672928e-11	3.16502238841484e-10
AL137129.1	62.8670791529165	0.938106520411949	0.123446772022861	1.37528664279283e-15	5.31915375227544e-14
SNAPC1	64.6776893764873	0.490620151454219	0.114312422340241	2.28520471276519e-06	2.10759176019079e-05
AL139023.1	0.43039546099999	0.069211668088379	0.301635037020707	0.585350918473058	0.753792528151308
REC8	160.136944170392	0.594054177090795	0.129639025812778	3.20826245387347e-07	3.47072598585176e-06
CPNE6	1.86718587620798	-0.130224737236544	0.266868365900846	0.313363862484618	0.511010896747647
WDR25	397.546325159899	0.0662544577738788	0.0748602322182204	0.252529988228032	0.444639486375148
ASB2	375.434362488935	0.029896451507703	0.128164300904346	0.723958146192543	0.850201483576823
OTUB2	52.665210072573	-0.44389316124612	0.138722233008022	0.000161077016580279	0.00100312369647573
IFI27L1	19.3654117294838	-0.0241443647117253	0.126157113761066	0.773115886990574	0.880431286845143
IFI27L2	218.20702467829	-0.0631613065623533	0.079795684873827	0.297239953450843	0.494103189707914
PPP4R4	33.0816261170456	1.48571179442814	0.22669413267113	3.47660241549147e-12	8.69192846915584e-11
HSPA2	89.8627951782857	0.878645753441489	0.18507997468339	7.22950913285055e-08	8.8386440830382e-07
AL161757.5	8.70236017279193	0.0191418397602552	0.141788705100877	0.83245621908682	0.91464832402042
GPR132	3565.10529301102	0.718976276678416	0.143405264695352	2.07190451406088e-08	2.77368297210909e-07
AL512356.3	5.87070347032576	-0.0524088131673617	0.14537981602052	0.569473197455635	0.743251832928996
JAG2	4.43253902181375	-0.0805711664022206	0.203395655572029	0.472544825710132	0.664235710739969
AL512356.1	2.24271017720321	-0.0306670776873347	0.21455836560203	0.785698877064826	0.888597798091074
PACS2	483.257992302517	0.0238171193761299	0.0728290369302258	0.674802178125028	0.817903488283493
TEX22	65.6029241886062	-0.508138139424846	0.111372975983686	6.13576754964117e-07	6.29987789927229e-06
MTA1	288.903287543822	0.0333414579135823	0.0789211578203707	0.57902656105158	0.749931255416019
