	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ZSWIM9	5.83709927257883	-0.0897987982635503	0.203964175145495	0.343548639854069	NA	ZSWIM9
CARD8	907.647159693999	-0.217408941847953	0.0987845040503743	0.0124181956385503	0.0803905186865093	CARD8
CARD8-AS1	271.762262730523	-0.211899423510596	0.129566486191695	0.040195823133093	0.163665713930247	CARD8-AS1
EMP3	5567.6393385254	-0.0677759481186928	0.0900092580882165	0.403855559640314	0.633770985096243	EMP3
LIG1	89.6606053100408	0.261092673661206	0.133936653132652	0.0131388369710292	0.0831994101197853	LIG1
MOB3A	4642.37595750217	-0.00734236524632315	0.136330678114462	0.94414114335334	0.972573877459372	MOB3A
IZUMO4	10.540887228674	-0.0101649491752126	0.17791156111687	0.922419032624681	0.962483653030407	IZUMO4
FAAP24	7.41138590290307	0.150240882965923	0.194579011253106	0.153880613444032	NA	FAAP24
OR7C1	6.73200560175322	-0.0683700937606849	0.229499881889608	0.354920307463223	NA	OR7C1
PCSK4	2.79412243174396	-0.219695242815054	0.341158590559763	0.0184285223782725	NA	PCSK4
ARHGAP35	484.211404715825	0.201530188706855	0.144296084763585	0.06241739427691	0.213346680567142	ARHGAP35
NPAS1	9.55946463626157	-0.262888768020054	0.248551963101247	0.0192548674906814	NA	NPAS1
TMEM160	115.661664190261	0.217875922371709	0.139869162742982	0.0418067840106989	0.168153918682571	TMEM160
ZC3H4	2566.04144371652	-0.260621019096549	0.111724098539202	0.0059307877478702	0.0511804043996264	ZC3H4
SAE1	507.017827106743	-0.0229571120360547	0.0909915781745577	0.779222820256614	0.8898781043541	SAE1
BBC3	203.329480658798	0.0910020564551367	0.160362006287431	0.402020211435497	0.631992717081309	BBC3
CCDC9	736.475468994393	-0.105643581222877	0.114653493952509	0.272331370162323	0.509395424064393	CCDC9
INAFM1	83.4306404723275	0.0884031834583915	0.140573061668129	0.404919304073231	0.634392735089892	INAFM1
MZF1-AS1	16.1269765695067	-0.123913978854135	0.170345056046094	0.255047936451889	0.489870634484934	MZF1-AS1
LENG8-AS1	55.2965147215942	0.0752649875171711	0.113619957817937	0.431558657609043	0.654228501777701	LENG8-AS1
NACC1	501.910489709463	0.0501874660647418	0.127446894944698	0.622376431699902	0.798856935540432	NACC1
PSMD8	1571.8343289499	0.0793137603553911	0.0742936846603517	0.252817008561644	0.487381183820009	PSMD8
AP3D1	1988.80106467628	-0.0474284654872082	0.143261506404631	0.65615314726636	0.819649951480047	AP3D1
ANGPTL6	17.4864746912984	0.0935682041761386	0.178949788221554	0.377895781807701	0.611363091491756	ANGPTL6
RELB	2625.56304702408	-0.282400243300536	0.13140157745017	0.00681721215412229	0.0557370215934257	RELB
CLASRP	505.296797032877	0.049696856021676	0.121736784830773	0.617675194095403	0.795803228951572	CLASRP
ZNF296	21.1912153755565	0.065855066448799	0.176181639630404	0.533997269659465	0.736074109027742	ZNF296
GEMIN7-AS1	6.75185413480004	-0.0990659624243306	0.194726067332026	0.324644943556552	NA	GEMIN7-AS1
TBC1D17	180.720236226515	0.0378309349658396	0.119047907585667	0.70046501756922	0.846404563190038	TBC1D17
U2AF2	682.973213568185	-0.0429260997280832	0.0954763254525452	0.613288348662335	0.792410904110099	U2AF2
MAP3K10	148.916769505507	0.00363657407039126	0.139556958434293	0.972535408923879	0.986160732751247	MAP3K10
TTC9B	4.52604731496057	-0.0621090643022635	0.213560665889809	0.46311979637748	NA	TTC9B
AKT2	1826.81977667091	0.0950711536569995	0.0771923220558109	0.18450110014587	0.403187109624163	AKT2
C19orf47	152.684717110023	0.136155081297073	0.139186834630192	0.19945960532721	0.422356910081357	C19orf47
BLVRB	1854.97147655222	-0.0026949696400014	0.105563479120936	0.97643749336468	0.987672788630987	BLVRB
CNOT3	469.21030839744	-0.0887503331637364	0.128085912166299	0.385307266163827	0.617171936188159	CNOT3
AC123912.1	31.9433133479505	-0.0762458493121087	0.210140263001117	0.392462099342082	0.623933484395577	AC123912.1
AC063977.6	8.78450052788362	-0.00752348951602218	0.204990612119299	0.931625214026731	NA	AC063977.6
AC011447.3	9.802643549622	-0.163752418875425	0.218512209523647	0.101013825637693	NA	AC011447.3
LINC00906	1.0373987022017	-0.00809091050588711	0.231126896358068	0.894098259546722	NA	LINC00906
AC005498.3	5.8733053492086	0.0318916203658572	0.215689305997406	0.686327422094423	NA	AC005498.3
AC006504.5	31.4039840940475	-0.152807217544973	0.159176852663657	0.164248118981373	0.376191129632009	AC006504.5
AC008736.1	17.5194382190332	-0.117287043288549	0.178880184993597	0.273968293560286	0.510501950814879	AC008736.1
LIPE-AS1	14.3508143698288	-0.113674580336544	0.208796492227077	0.233465823665508	0.46408397367629	LIPE-AS1
AC009005.1	25.5452486097304	-0.103552917397875	0.173260480931477	0.336555974111708	0.573339046401414	AC009005.1
AC011444.1	9.30359593635976	0.00588040930097073	0.1914705546078	0.952075009927164	NA	AC011444.1
AC010642.2	14.394913654848	-0.178250011100675	0.1938468351678	0.0994202658281509	0.282155864772629	AC010642.2
PCAT19	1.3907230483176	-0.00986827350229666	0.225293241170887	0.883323295480343	NA	PCAT19
ZNF702P	7.82542488711279	0.085517862726768	0.21344938082287	0.333227908555227	NA	ZNF702P
LINC00662	56.5089407322955	-0.188301075263201	0.146392038197651	0.0826919775521472	0.253590007566147	LINC00662
C19orf48	34.012798407625	0.209066739794736	0.163278127247813	0.0613186817496702	0.211312627964752	C19orf48
NAPA-AS1	27.0796982357289	-0.159487084615712	0.185598178881794	0.140878681501935	0.345480121550292	NAPA-AS1
AC008969.1	34.9516021271159	-0.271821607028559	0.199371491219306	0.0191538508245526	0.104961834576417	AC008969.1
DNMT1	523.487319419374	0.282717193779062	0.142375185090883	0.00917616267531935	0.0665963148682766	DNMT1
DOCK6	14.7815851088595	-0.0787403520181705	0.185563633130616	0.445554490163193	0.665760968769051	DOCK6
ZNF614	79.3378701086652	-0.0881909012987505	0.146992613675047	0.411835641222066	0.638731038405886	ZNF614
ZNF432	59.7513752636919	-0.0343134874944949	0.145778052065338	0.748295893939221	0.872218841132529	ZNF432
ZNF616	15.7449684421728	-0.0232779799176491	0.181970651922835	0.821102558191327	0.912261199865479	ZNF616
AC011468.2	2.51486771364645	-0.266317915198886	0.393070279290172	0.00934934680306759	NA	AC011468.2
AC010320.2	6.0109933249318	-0.231102332572091	0.248846088611579	0.0301254615877594	NA	AC010320.2
ZNF766	45.435539150889	-0.255691595401349	0.156388898044842	0.0223072209519027	0.114563451534685	ZNF766
AC010320.3	13.1661216889357	0.243568664627201	0.267184824361125	0.0229681659341407	0.11661324626568	AC010320.3
ZNF480	12.7844772686418	-0.266004975323527	0.201837046411127	0.0212656985375555	0.111682861669279	ZNF480
ZNF610	3.35857496422061	0.0171768557116372	0.215107452573112	0.826515695864777	NA	ZNF610
ZNF880	38.7844651065106	-0.00977830974994233	0.131391274535389	0.924568792617683	0.963410719709009	ZNF880
ZNF528-AS1	4.51436242422285	-0.0703771676116383	0.21674944202847	0.399680618433352	NA	ZNF528-AS1
ZNF528	25.9218681106328	-0.0899994029928887	0.166107819724044	0.40597215015432	0.635271836553114	ZNF528
PPP2R1A	1903.8197820656	-0.0180669563407221	0.0677708599139011	0.777878512702655	0.888932488516107	PPP2R1A
ZNF302	53.6349737691218	0.0257544826100065	0.126555601248839	0.799769490541314	0.900914007673048	ZNF302
AC020910.4	7.26366836576089	0.26611643365639	0.284466060702264	0.0159332432925228	NA	AC020910.4
ZNF599	4.79311270068534	-0.0766715852039755	0.215360341234082	0.370586077083499	NA	ZNF599
HPN-AS1	5.4793295403555	-0.0396261831276328	0.213918993047508	0.626537221053871	NA	HPN-AS1
ZNF253	9.47230394178263	-0.0289322082996875	0.187665909447451	0.773128731209308	NA	ZNF253
ZFP30	8.16430991476599	0.0377031945983881	0.198987393650528	0.687061923192652	NA	ZFP30
ZNF577	70.7576284919717	-0.0573598608398552	0.123218909404576	0.567059022394764	0.759192867008364	ZNF577
ZNF350-AS1	15.2462179978082	-0.174616395804171	0.206754974069566	0.0956141921203197	0.275596660942845	ZNF350-AS1
KIR2DS4	2.53687112603447	-0.0736301877133771	0.241876631940892	0.274284468900648	NA	KIR2DS4
ZSCAN22	29.1491920347973	-0.236957803961674	0.18957864284717	0.0369086358497925	0.155195149969577	ZSCAN22
A1BG	3.77506215844587	-0.0349612222452701	0.219367674415532	0.644684962189304	NA	A1BG
ZNF837	4.22279996274378	-0.00423623110849743	0.204338101108305	0.961701491913867	NA	ZNF837
RPS5	3735.36002763833	0.0486450878768333	0.142424120128842	0.64740870572086	0.813020603704636	RPS5
ZNF584	12.3616026458652	-0.146169692405718	0.188570135630607	0.170522797574964	0.383784953930399	ZNF584
ZNF132	21.0723714070766	-0.093931133027869	0.172791990765323	0.382299531898933	0.614882489374787	ZNF132
AC012313.8	3.72455854156122	-0.100564296698142	0.228062243109009	0.224920664988485	NA	AC012313.8
ZNF324B	13.7871606824456	0.0228246610385331	0.178129998621453	0.826949478016769	0.913676231925557	ZNF324B
ZNF324	78.3643577568142	-0.129228719678317	0.155065297440416	0.235951539326085	0.467281420211423	ZNF324
ZNF446	11.4064914454933	0.157078345865893	0.197063122090136	0.135905681051117	0.33734459248914	ZNF446
SLC27A5	23.6440489776854	2.91777853970601e-05	0.138762116578551	0.999779189334361	0.999813268220628	SLC27A5
ZBTB45	86.5615347117527	-0.365513222851494	0.107385260717605	7.23694251905909e-05	0.00338704253232995	ZBTB45
DPP9	889.961581807868	-0.0566769425035617	0.111174339227719	0.548231805427958	0.745593003685523	DPP9
PPP1R15A	39011.1636189878	0.00923635676095919	0.123930426700568	0.926757025130798	0.964325304254648	PPP1R15A
SIGLEC16	86.6788432384021	0.0435853817305336	0.20234612504307	0.633676700129276	0.804955178726881	SIGLEC16
SNAPC2	216.289698305077	0.0222095429956529	0.123363959125297	0.824660487691653	0.913186870619175	SNAPC2
MAST3	523.164249307153	0.00863861835658697	0.142088283722085	0.935166820817474	0.96873803705048	MAST3
MYH14	3.30745318494426	0.134785197686433	0.205614746012804	0.176844276816766	NA	MYH14
UPF1	1178.81753670895	-0.291406304751482	0.114703295942034	0.00249180587550951	0.0300358967996285	UPF1
ZNF561-AS1	27.121452006792	-0.218444037014812	0.139130116051178	0.0408378851763125	0.165542593305632	ZNF561-AS1
OLFM2	9.5071902534172	-0.0514402975386418	0.200169489966244	0.582559059822565	NA	OLFM2
CYTH2	389.256340513999	-0.0442151367245237	0.07110650543873	0.508010973554557	0.715656811819837	CYTH2
TCF3	268.542203124185	0.0627147551657761	0.121449363199987	0.528288125100098	0.731998767334533	TCF3
ACTN4	4107.49711294128	-0.0404396749948944	0.15650645517605	0.707963285594132	0.850056542262195	ACTN4
AP2A1	1657.44847066392	0.130474423453839	0.134699222733809	0.21279562950636	0.439220525605693	AP2A1
TPM4	6062.91283960427	-0.448061486235155	0.180059467226966	0.000244865957079183	0.00708133100767199	TPM4
RAB8A	387.70859231861	0.509973516625106	0.115933556626417	1.41615318561432e-07	5.51674968925344e-05	RAB8A
AC005622.1	15.8433228064876	0.0904845813174687	0.20389672474371	0.340486945399484	0.576855598139112	AC005622.1
SIGLEC22P	26.6809050839361	0.130045639599168	0.142379483819273	0.223774185398754	0.453540793512854	SIGLEC22P
SIGLEC5	80.2273599367671	0.049966914549796	0.18850371848419	0.619341779305414	0.796555902522618	SIGLEC5
VASP	9687.71221340729	0.0560029661375201	0.0864491871669317	0.476453119712675	0.691196228980764	VASP
SCAMP4	542.121615602177	0.20449283737741	0.134191625169481	0.0514900670340889	0.190209086620424	SCAMP4
GPATCH1	52.2364310496829	-0.133148268401154	0.117343121755465	0.172547688348019	0.386764957212643	GPATCH1
CEBPA	50.9708553400462	0.123589114779379	0.17139675004404	0.255744906430079	0.490583802779602	CEBPA
ZNF536	2.2565709702197	-0.0100336487111458	0.208663127968595	0.905354876816894	NA	ZNF536
ZNF615	43.6078856542879	-0.127470658863076	0.113626584459036	0.182963912760208	0.401483933815267	ZNF615
AC020928.1	2.89706864745331	-0.0970778342541529	0.241010249256696	0.197672496543695	NA	AC020928.1
ZNF790	4.14982783346602	-0.446173177653379	0.368984958091644	0.00179566118992376	NA	ZNF790
ZNF83	35.0761726458058	0.115021509694013	0.154151939157709	0.290052139686128	0.528510192618347	ZNF83
GYS1	818.618786757508	-0.0298312104928862	0.12062664657726	0.763299629977097	0.880994104498079	GYS1
PPFIA3	5.47495760740643	0.0761158095571572	0.215523491349649	0.372904649061626	NA	PPFIA3
TRPM4	76.0414111084879	0.0946799310505573	0.150828316966862	0.381030342169981	0.614108892923022	TRPM4
SBSN	8.67353668018438	-0.262323786769001	0.261856178659619	0.0183720693521108	NA	SBSN
TMEM147	317.672238394491	0.199783241996617	0.122473876350074	0.0460903048817328	0.177901803600711	TMEM147
ATP4A	2.50233928076599	-0.170205228513504	0.345463502987092	0.0232830629908752	NA	ATP4A
AD000090.1	143.853712614668	0.177703282187531	0.25269311939471	NA	NA	AD000090.1
ZNF180	40.3746878408768	-0.0583793429797502	0.147119599621574	0.586249003810807	0.772700572740983	ZNF180
AC243964.2	82.7719839192418	-0.210339931956276	0.168125398793672	0.0606895461853959	0.209713811433751	AC243964.2
BCL3	2232.96638738104	0.0971065252324352	0.137808639857133	0.357211782333124	0.593362423005833	BCL3
BCAM	3.23217313653554	-0.291314784875128	0.383521721597609	0.00826035784525097	NA	BCAM
PLD3	3295.14093089904	-0.130110185671429	0.144651517512464	0.225802364139897	0.455213441861939	PLD3
ICAM5	54.2227905710655	0.314510067883811	0.202777624325233	0.00848558314175899	0.0636779312819251	ICAM5
RAVER1	375.253681874968	-0.0239979159909668	0.132530279297386	0.816925240765377	0.910114543186477	RAVER1
ICAM3	545.393156902044	0.0149519864755483	0.133254008935284	0.885556753674484	0.944303937075802	ICAM3
POLR2E	1358.14125745832	-0.00428541592283249	0.11052298692219	0.963652857526914	0.980080019806802	POLR2E
GPX4	1926.87737533736	-0.123910104640932	0.117730622741126	0.205122278190825	0.429133560991546	GPX4
PLEKHA4	59.4102315410966	0.242140320003634	0.193450192163898	0.0333228949956395	0.146388638214675	PLEKHA4
TULP2	248.075190401977	0.181462791868031	0.141773680313436	0.0906363412997622	0.266335047263991	TULP2
PTPRS	26.9296211700266	-0.0495908075912892	0.179965464112119	0.634321619231997	0.805384098598231	PTPRS
PTOV1	53.065485485356	-0.183501667594643	0.126702638809269	0.0719623788042853	0.231875838305205	PTOV1
NLRP7	10.588703432183	0.0142532238650738	0.194726696589464	0.881751779224379	0.942371934331135	NLRP7
EPS8L1	30.3573802132407	0.115588779205205	0.183774042127524	0.27492233622428	0.511574475058521	EPS8L1
ECH1	1021.8996370943	0.0190841831101163	0.10996660780516	0.838672383458801	0.920011240592333	ECH1
AC008982.1	14.2656145350432	0.059060469854098	0.157866533155894	0.584960375158672	0.77192389847331	AC008982.1
RINL	54.2000926970751	0.32533140134895	0.148735196352215	0.0034023699702944	0.0362228410807286	RINL
SIRT2	1126.48650576976	-0.0312073466118332	0.0704513651299841	0.637668781653264	0.807274263963852	SIRT2
NFKBIB	898.930430899603	-0.251268939061903	0.147114214581065	0.0218481268536888	0.113481741245925	NFKBIB
CCER2	3.15680158901995	-0.0727093202170261	0.212254796947959	0.40426568873375	NA	CCER2
SARS2	8.5592923229916	0.0176709356877705	0.181794457570139	0.863711915204924	NA	SARS2
HNRNPL	1963.73666388708	-0.0485490687443136	0.0635182588116656	0.421921790905484	0.648225741856297	HNRNPL
ILF3-AS1	142.541309032166	0.235058087260591	0.12565556380563	0.0208211745111357	0.109958714673043	ILF3-AS1
ILF3	2253.03972896355	-0.148801643758625	0.130227797965777	0.149522791811842	0.356380095409196	ILF3
SAMD1	394.302505319776	0.0209161944614084	0.144510698835244	0.844560083456331	0.922450199381623	SAMD1
AC022098.3	7.76997849452678	0.0450570982285545	0.196306085776236	0.638182159853635	NA	AC022098.3
AC022098.1	126.298001335087	-0.176637619724022	0.136797257233361	0.0947138595486671	0.27408456843393	AC022098.1
NFKBID	2752.20838196251	-0.0514828754495759	0.115035126809988	0.593323628487119	0.777845338940107	NFKBID
ARHGEF1	3800.42160910762	-0.0380817831731586	0.120244920396073	0.700168294442285	0.846374834342253	ARHGEF1
DYRK1B	90.462123157318	0.0259529944243407	0.154001064254141	0.809732288436867	0.905896119633947	DYRK1B
ZGLP1	32.4159284438537	0.0686654625118974	0.174716521695302	0.518488205696929	0.724326855702481	ZGLP1
DACT3-AS1	7.70093516376026	0.130404585052742	0.198290894639306	0.201592173135361	NA	DACT3-AS1
STRN4	1147.38456352541	-0.0437165279366497	0.0790541983078937	0.549892892433322	0.747008344644036	STRN4
FKRP	205.971086346655	-0.361452437825518	0.125481709557907	0.000392245132899558	0.00949778205713829	FKRP
SLC1A5	736.196898033028	-0.472053555723527	0.176309821933657	0.000105287384093866	0.00425162012903433	SLC1A5
AP2S1	1282.33485326844	0.238757420061795	0.0972686758135733	0.00546720734636627	0.0486520661455112	AP2S1
NUCB1	3276.48569910444	0.0908349785318522	0.15536148212913	0.402273351072173	0.631992717081309	NUCB1
SAFB2	969.950355285523	-0.227871217600353	0.0874398783438366	0.00400522302192782	0.0402538891371243	SAFB2
TINCR	7.19191474093773	0.00195788660802224	0.201786663825495	0.982715656856541	NA	TINCR
SCGB2B2	11.7776652489316	-0.0857116156707322	0.19262982936892	0.393810523466205	0.62518199315617	SCGB2B2
ZNF181	12.8429854680081	-0.105661665550899	0.184833600528646	0.314081910689572	0.551903783505836	ZNF181
CCDC114	5.23353052386578	-0.0318262107539705	0.209493185760815	0.707115085906581	NA	CCDC114
NWD1	9.43057595728065	-0.22947406631744	0.251078732353618	0.0303838482240326	NA	NWD1
ZNF461	12.3173019183273	-0.1016968312227	0.19576785925723	0.310753611316564	0.549129190140833	ZNF461
LINC01534	3.34793571139269	0.00880802204053551	0.210596633282602	0.914989330494535	NA	LINC01534
ZNF850	8.87118319285318	-0.354762341906439	0.312695571629194	0.00496888853165964	NA	ZNF850
RUVBL2	335.943414624397	0.183014952698839	0.102726201497589	0.0408450883293926	0.165542593305632	RUVBL2
ADAMTS10	13.1323923089919	-0.288625779928982	0.238375055662938	0.0134616254656003	0.084527992912779	ADAMTS10
KCNN4	1012.28016183695	-0.235956093694642	0.147102890556396	0.0309586610069944	0.140437654300894	KCNN4
LYPD5	8.95681287439934	0.256765389775185	0.255854915403966	0.0203536177139176	NA	LYPD5
ZNF283	28.2910580192615	0.0621256145852921	0.143307401173189	0.560044718640641	0.753917298342848	ZNF283
AC006213.3	3.45027638175561	-0.0929138698137425	0.216159560908463	0.290902513771345	NA	AC006213.3
ZNF45	17.5014769876715	0.0532750276329553	0.161168747841276	0.621848980692614	0.798641496099454	ZNF45
ZNF221	2.97806212162238	-0.104893944454863	0.239022236674163	0.18225181793475	NA	ZNF221
ZNF155	19.7049961409857	-0.352442068049676	0.233378064938313	0.00456495504314257	0.0438136445988575	ZNF155
AC006213.1	3.95338730911013	-0.052679472023056	0.223379413322659	0.48297683757265	NA	AC006213.1
ZNF628	73.2422503379754	0.151317841966084	0.155402705772637	0.166948592635106	0.379487255531629	ZNF628
ZNF93	29.408556193806	-0.0528537807414824	0.167199129118358	0.62281885983128	0.798978642985837	ZNF93
ZNF682	7.40382434555085	-0.282463912205197	0.279423721771559	0.0131851144240362	NA	ZNF682
ZNF90	16.8449058031956	0.0996187538711139	0.179525092380019	0.348333388258376	0.584997437660033	ZNF90
ZNF865	160.462181218642	-0.0437744866560036	0.134125592737746	0.674398822942335	0.831154034602329	ZNF865
FCGBP	9.25124176385151	-0.046785418551758	0.219373573618755	0.546090557390964	NA	FCGBP
CARM1	418.972753634785	0.226411008950582	0.13331917558543	0.0307833238778138	0.140256320867438	CARM1
LDLR	10437.8748904952	0.118599372742947	0.123054282619859	0.23675253492244	0.468307545556709	LDLR
ZNF558	49.6026474381513	-0.00710029839003278	0.136892095003554	0.946059163823125	0.973190192681506	ZNF558
MUC16	4.74704521609049	-0.197645106413238	0.239282801420541	0.0512541083593273	NA	MUC16
SPACA6	137.383898832529	-0.386100168890947	0.181560878081731	0.00137305251529882	0.0207257982105521	SPACA6
DPRX	3.24152184236529	-0.0707644864509162	0.230232920350496	0.339007626743779	NA	DPRX
AC008753.2	7.39182890950871	-0.0985936361982842	0.208084324803976	0.292143912500513	NA	AC008753.2
AC011453.1	3.46344178488767	0.00346045638126642	0.198149934564996	0.970397957409303	NA	AC011453.1
AC020916.1	3263.25055458785	0.0273952434042944	0.138559572092316	0.794939053148145	0.898977679648114	AC020916.1
TNNT1	246.723149318972	-0.0722711942568259	0.191788373220548	0.469983348359743	0.68635753896293	TNNT1
PTPRH	8.40243353190695	-0.0235552590210301	0.196152002030558	0.804268074809915	NA	PTPRH
AC010327.4	4.38721883842693	-0.294952107806471	0.304877213650194	0.0104869328726882	NA	AC010327.4
TMEM86B	7.48237751196882	-0.0224261132446214	0.185833488494473	0.824566572553291	NA	TMEM86B
AC010327.5	11.634337546945	-0.123398179191988	0.188960517098831	0.23899793859553	0.471040705483476	AC010327.5
STK11	462.58626576545	0.242723664655079	0.105296490592351	0.00764423495341213	0.0598391796441748	STK11
AC006277.1	6.70580345685877	-0.159602936249005	0.216757571404733	0.109315002075667	NA	AC006277.1
TLE2	6.88425405302881	0.0309477875795592	0.202378191328126	0.732887911984687	NA	TLE2
MFSD12	43.0969253119958	0.118831382066147	0.138095305291016	0.260841019831084	0.495743909838242	MFSD12
ADGRE1	2103.66998561228	0.133678743969998	0.154412708531989	0.220259112937268	0.449719739610623	ADGRE1
RAB11B-AS1	24.6305401327038	0.0858542504753364	0.15007425982561	0.42618774557716	0.651467879027401	RAB11B-AS1
HNRNPM	3146.04437993927	-0.208821310069662	0.107040862838868	0.0233132184743427	0.117861019050521	HNRNPM
ANKLE1	47.1982143201247	-0.319938976814377	0.163653718673877	0.00538531498030421	0.04835830299263	ANKLE1
ABHD8	44.6544782697698	0.182460073868906	0.167466577002496	0.100500525490448	0.283460276857108	ABHD8
DDA1	512.879391789735	0.0320417479874694	0.0837526787306876	0.676043614520503	0.832019854518125	DDA1
ANO8	376.169853315838	-0.0962733793006284	0.152580462296272	0.374016349347964	0.607684807055174	ANO8
GTPBP3	39.9379191348308	0.00451147231835445	0.148174458954551	0.966438303160454	0.981556270635703	GTPBP3
PLVAP	6.292405856391	-0.0419835717899097	0.19774434112707	0.657489501851586	NA	PLVAP
CCDC194	6.69811265016836	0.0395257347739528	0.210678873249346	0.639183385390521	NA	CCDC194
MVB12A	258.162450396429	0.0875783965047092	0.1101487431487	0.350704719445498	0.587193854529749	MVB12A
SLC27A1	97.5490512940111	0.0481235078579773	0.122443132776136	0.629902895120526	0.803402823394535	SLC27A1
AC010618.3	39.3502947551868	-0.294287966124458	0.164506585181514	0.0101310977010787	0.0708107593935556	AC010618.3
HKR1	56.4495129471172	-0.211081740880772	0.159778111762069	0.058097764171115	0.204383767980456	HKR1
CATSPERG	70.9128042975321	0.109052179501491	0.156142200945243	0.316090991666148	0.554079563872171	CATSPERG
RASGRP4	1968.01131615681	0.0214482554027054	0.119682391967691	0.8278422299075	0.913965034253226	RASGRP4
LENG8	1156.26958385622	-0.185892368989974	0.111945557290715	0.0499987199462941	0.187124163416039	LENG8
ZNF264	526.030063745904	-0.187794244764314	0.108634645269369	0.0434453014253153	0.171679631917814	ZNF264
AURKC	3.75662009666076	0.0346783299767939	0.212095064997682	0.674566492512219	NA	AURKC
ZNF805	207.555837620436	-0.244193763317761	0.11651061039705	0.0120813795076864	0.0790602132308828	ZNF805
ZNF460-AS1	19.1307431051862	-0.343791765173316	0.21901158467804	0.00508619982946245	0.0468475081649723	ZNF460-AS1
ZNF460	579.293600744484	-0.377754702840383	0.107912158390324	4.35326891442294e-05	0.00251786230443371	ZNF460
AC005261.5	21.1847188951016	-0.108939650471189	0.158371784611707	0.317081586427896	0.555062260510619	AC005261.5
AC005261.1	111.406731520748	-0.306490298265922	0.159459633468158	0.00702456920311303	0.0569751494765659	AC005261.1
AC005261.4	2.60143584958559	0.00484571834061353	0.216994144757625	0.949133557657317	NA	AC005261.4
ZNF543	54.5778698007795	-0.299212185463399	0.154724888070859	0.00776238483297264	0.0605368650893607	ZNF543
ZNF304	70.803742626973	-0.17719492965985	0.138157847014403	0.0950324688332934	0.274685467892019	ZNF304
AC003002.1	9.12848798112602	0.00652294794234526	0.199050637100716	0.943833151892373	NA	AC003002.1
ERCC1	994.040251172423	-0.0210974512179096	0.105384192286555	0.816938603544283	0.910114543186477	ERCC1
DNM2	4155.07728582846	-0.102962852634742	0.100160056116589	0.241695922624399	0.474683050883773	DNM2
SMARCA4	1161.72354309732	-0.0418211988165292	0.163207869103403	0.697940678014972	0.844736731373754	SMARCA4
USP9Y	82.1702459177029	-0.0202816322227554	0.171977943985332	0.848506311044634	0.924520079778395	USP9Y
EIF1AY	159.975118302744	-0.00426022613824477	0.202652630049664	0.962104316733963	0.97942212117274	EIF1AY
CDC27P2	4.09788908391388	0.123966593504853	0.211200170668004	0.195931277254429	NA	CDC27P2
AC010970.1	6.42345518652905	0.0197473129851689	0.232473723705359	0.744214806905796	NA	AC010970.1
TTTY10	17.4347122399949	-0.192944715022913	0.249682607314174	0.0500232864585518	0.187124163416039	TTTY10
ACTG1P2	30.7802247806949	-0.0352905660445364	0.207377465258938	0.684363831785309	0.837098050241167	ACTG1P2
ACTG1P11	2.60326927193629	-0.0713533336491201	0.244885606448176	0.27048579813932	NA	ACTG1P11
TTTY14	107.215516759732	-0.0808856920451472	0.195826073277062	0.411633118937114	0.638491703984316	TTTY14
KDM5D	137.416988066549	-0.0936121535761826	0.197165720178221	0.343940058276699	0.580242780776319	KDM5D
PRKY	114.364951280219	-0.00136474700565942	0.17865777702578	0.989538652477202	0.994405254038745	PRKY
RPS4Y1	566.72015065663	-0.0779310474262435	0.206685599351246	0.395369939206897	0.626323929675083	RPS4Y1
AC006157.1	3.33563472397401	0.0308331474740846	0.220139088686483	0.679169627132785	NA	AC006157.1
ZFY	206.138948267997	-0.0269249927528795	0.194470037738771	0.779754217030464	0.890177952470996	ZFY
ZFY-AS1	7.20402718517871	0.0283918928150684	0.209020498625685	0.738029420882211	NA	ZFY-AS1
DDX3Y	2562.96228160842	-0.0574226984209121	0.19651836039877	0.551416704586577	0.748540970815744	DDX3Y
CASKP1	9.67967913893692	0.0804750401753947	0.220978863839596	0.32948910519527	NA	CASKP1
UTY	707.745303091952	-0.0215019533490375	0.187741353402369	0.830039354636772	0.915164509461754	UTY
TBL1Y	1.68867745723311	-0.00717246664231259	0.218815885823269	0.922881733638198	NA	TBL1Y
NLGN4Y	2.99405209316334	-0.194052212203887	0.293480571146044	0.0340625811017549	NA	NLGN4Y
LINC00278	265.327519320133	0.0740759360402169	0.201239774493292	0.434423499864932	0.656865092792296	LINC00278
PPP1R12BP1	4.62183165140042	0.00326008397597449	0.205314042656938	0.970229625828442	NA	PPP1R12BP1
PCDH11Y	4.94927970308784	-0.132416171966495	0.191586427653659	0.205823161818502	NA	PCDH11Y
PARP4P1	3.49183850157841	-0.0549784116252366	0.226256278244147	0.452544433485244	NA	PARP4P1
ANOS2P	7.6440788360732	-0.205117289537522	0.262308669047275	0.0386215964007863	NA	ANOS2P
AC116618.1	3.66480293770822	0.00883946664247528	0.220279050997765	0.903083570214227	NA	AC116618.1
MED15	1908.20643248844	-0.146222352967589	0.0953951981588328	0.0847367607849933	0.256744646168412	MED15
CU459211.1	4.61397442644277	0.0389824712916858	0.214584338775906	0.629309360708591	NA	CU459211.1
AL008638.6	31.6553038874244	-0.00448319856110039	0.172027527667866	0.966291836948022	0.981482774568755	AL008638.6
OSBP2	53.0824175541658	0.00605225803289687	0.170290635391507	0.954674148472537	0.976544502118179	OSBP2
