NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN		123	0.25912488	0.8756619	0.7065574	0.76584303	1.0	4958	tags=46%, list=35%, signal=71%	
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_UP		164	0.18109374	0.8754081	0.6846473	0.76598644	1.0	3266	tags=26%, list=23%, signal=34%	
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_DN	GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_DN		166	0.17821229	0.8751342	0.7245283	0.76619977	1.0	3012	tags=23%, list=21%, signal=29%	
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP		176	0.22141713	0.8750191	0.57947683	0.76608217	1.0	1879	tags=18%, list=13%, signal=20%	
GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_UP	GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_UP		147	0.19589414	0.8740485	0.7015986	0.76771677	1.0	3264	tags=27%, list=23%, signal=34%	
GSE2585_THYMIC_MACROPHAGE_VS_MTEC_DN	GSE2585_THYMIC_MACROPHAGE_VS_MTEC_DN		151	0.18729705	0.8739808	0.71666664	0.76751035	1.0	3883	tags=29%, list=27%, signal=40%	
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP	GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP		147	0.20475575	0.8738425	0.6936937	0.7674659	1.0	3143	tags=27%, list=22%, signal=34%	
GSE17580_TREG_VS_TEFF_DN	GSE17580_TREG_VS_TEFF_DN		163	0.1728066	0.8730362	0.67304015	0.7687577	1.0	3470	tags=28%, list=24%, signal=37%	
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_UP	GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_UP		160	0.17445348	0.8727521	0.7477639	0.7689944	1.0	2989	tags=24%, list=21%, signal=31%	
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_UP	GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_UP		152	0.17814113	0.87273324	0.71532845	0.76869667	1.0	4486	tags=35%, list=32%, signal=50%	
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_UP	GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_UP		165	0.19265491	0.87160224	0.6640159	0.77069783	1.0	2957	tags=24%, list=21%, signal=30%	
GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN	GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN		163	0.17579655	0.87112385	0.6933333	0.77130926	1.0	1851	tags=15%, list=13%, signal=17%	
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP		173	0.18865384	0.87033254	0.6615385	0.7725634	1.0	3518	tags=28%, list=25%, signal=36%	
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_UP	GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_UP		148	0.17837796	0.8702857	0.75868726	0.77231777	1.0	2638	tags=20%, list=19%, signal=25%	
GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_UP	GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_UP		154	0.19584255	0.8701967	0.7194245	0.77215755	1.0	3229	tags=28%, list=23%, signal=36%	
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP		158	0.17427513	0.8701804	0.7858509	0.77185065	1.0	3519	tags=25%, list=25%, signal=33%	
GSE4984_GALECTIN1_VS_LPS_STIM_DC_UP	GSE4984_GALECTIN1_VS_LPS_STIM_DC_UP		136	0.18310693	0.87008995	0.63293654	0.77169865	1.0	2501	tags=19%, list=18%, signal=23%	
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP		160	0.19557011	0.8700496	0.66413665	0.77143496	1.0	2235	tags=18%, list=16%, signal=21%	
GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP	GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP		161	0.23405765	0.86994284	0.59958935	0.7713075	1.0	2612	tags=22%, list=18%, signal=26%	
GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP		112	0.19365057	0.86976326	0.69481766	0.7713405	1.0	2402	tags=19%, list=17%, signal=22%	
GSE22886_NEUTROPHIL_VS_MONOCYTE_UP	GSE22886_NEUTROPHIL_VS_MONOCYTE_UP		115	0.29247192	0.8695155	0.6535714	0.7715268	1.0	6555	tags=69%, list=46%, signal=127%	
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN		120	0.18666096	0.8694909	0.7367459	0.77124166	1.0	2090	tags=18%, list=15%, signal=21%	
GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN		167	0.17956612	0.86938566	0.69475657	0.7711117	1.0	2508	tags=20%, list=18%, signal=24%	
GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN	GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN		170	0.19934472	0.8679038	0.64818764	0.77376103	1.0	1962	tags=18%, list=14%, signal=21%	
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP	GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP		138	0.22502552	0.867784	0.7284768	0.77367806	1.0	3791	tags=32%, list=27%, signal=43%	
GSE17721_POLYIC_VS_GARDIQUIMOD_24H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_24H_BMDC_UP		160	0.16743709	0.86706376	0.7721022	0.77477914	1.0	3310	tags=26%, list=23%, signal=33%	
GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_UP	GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_UP		154	0.18120983	0.8669527	0.6788462	0.77466315	1.0	2859	tags=21%, list=20%, signal=27%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP		141	0.18039528	0.86677307	0.7486535	0.77468073	1.0	4438	tags=38%, list=31%, signal=54%	
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP	GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP		137	0.18128183	0.86674225	0.70857143	0.7743964	1.0	3311	tags=26%, list=23%, signal=34%	
GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_DN	GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_DN		148	0.18234523	0.8659225	0.6977186	0.77569354	1.0	3443	tags=26%, list=24%, signal=34%	
GSE27786_CD4_TCELL_VS_MONO_MAC_DN	GSE27786_CD4_TCELL_VS_MONO_MAC_DN		158	0.17054123	0.865892	0.73220974	0.7754213	1.0	2455	tags=19%, list=17%, signal=23%	
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP	GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP		157	0.18023054	0.8657024	0.7186312	0.7754573	1.0	1161	tags=12%, list=8%, signal=13%	
GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN		99	0.25719294	0.8655159	0.7296417	0.7754798	1.0	5255	tags=47%, list=37%, signal=75%	
GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN	GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN		138	0.22394896	0.8634536	0.6333333	0.77928054	1.0	2993	tags=28%, list=21%, signal=35%	
GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN	GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN		147	0.18303871	0.8631373	0.7286245	0.7795813	1.0	3407	tags=26%, list=24%, signal=34%	
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN		126	0.25776434	0.8631306	0.72981876	0.7792517	1.0	5175	tags=49%, list=36%, signal=77%	
GSE6259_CD4_TCELL_VS_CD8_TCELL_DN	GSE6259_CD4_TCELL_VS_CD8_TCELL_DN		163	0.21204963	0.8625074	0.5910931	0.7801338	1.0	2979	tags=27%, list=21%, signal=34%	
GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_UP	GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_UP		134	0.20123783	0.86226505	0.7032967	0.78028244	1.0	2367	tags=22%, list=17%, signal=26%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP		150	0.19163641	0.8615883	0.709434	0.7813096	1.0	2317	tags=19%, list=16%, signal=22%	
GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP	GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP		139	0.1977673	0.86089814	0.6603774	0.78240925	1.0	5633	tags=44%, list=40%, signal=72%	
GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN	GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN		101	0.24611923	0.8604069	0.74055827	0.7830287	1.0	5256	tags=47%, list=37%, signal=73%	
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN	GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN		170	0.2251651	0.86040395	0.59045726	0.78269327	1.0	2892	tags=29%, list=20%, signal=36%	
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN		132	0.23664838	0.85902417	0.67210144	0.78511786	1.0	3508	tags=30%, list=25%, signal=40%	
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN	GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN		155	0.1798405	0.85677457	0.7246654	0.78928995	1.0	3249	tags=24%, list=23%, signal=31%	
GSE7460_TCONV_VS_TREG_THYMUS_DN	GSE7460_TCONV_VS_TREG_THYMUS_DN		166	0.18281998	0.85666883	0.7364486	0.7891498	1.0	1162	tags=12%, list=8%, signal=13%	
GSE27786_BCELL_VS_MONO_MAC_UP	GSE27786_BCELL_VS_MONO_MAC_UP		170	0.18642059	0.8565927	0.68623483	0.7889764	1.0	2861	tags=22%, list=20%, signal=27%	
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN	GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN		140	0.19288641	0.856082	0.72610295	0.78964174	1.0	2399	tags=19%, list=17%, signal=23%	
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0.8H_DN	GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0.8H_DN		135	0.19406521	0.8554921	0.725777	0.79049534	1.0	3477	tags=27%, list=24%, signal=35%	
GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN	GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN		80	0.26452807	0.8539537	0.7749196	0.79322845	1.0	4718	tags=38%, list=33%, signal=56%	
GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP		167	0.17581488	0.8529561	0.74854934	0.794897	1.0	2898	tags=24%, list=20%, signal=30%	
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN		115	0.22889668	0.8525086	0.7385399	0.7954567	1.0	5333	tags=46%, list=38%, signal=73%	
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN	GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN		156	0.18056126	0.8522821	0.66011786	0.7955496	1.0	3228	tags=24%, list=23%, signal=31%	
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_UP	GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_UP		140	0.1867584	0.851903	0.7290909	0.79595834	1.0	1684	tags=14%, list=12%, signal=15%	
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN		154	0.18030772	0.8517533	0.7094972	0.7958911	1.0	2383	tags=19%, list=17%, signal=23%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN		88	0.20206638	0.85127425	0.71933085	0.7965078	1.0	1839	tags=17%, list=13%, signal=19%	
GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP	GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP		174	0.2318605	0.85062253	0.601227	0.79745615	1.0	1597	tags=17%, list=11%, signal=19%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN		169	0.19045863	0.85050035	0.7040441	0.79734266	1.0	1928	tags=16%, list=14%, signal=18%	
GSE13522_WT_VS_IFNG_KO_SKIN_UP	GSE13522_WT_VS_IFNG_KO_SKIN_UP		77	0.30267528	0.85014284	0.7834395	0.79769695	1.0	5073	tags=52%, list=36%, signal=80%	
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN	GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN		124	0.24627185	0.8500928	0.75407165	0.79744095	1.0	4841	tags=46%, list=34%, signal=69%	
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_UP	GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_UP		134	0.2267792	0.84987086	0.729097	0.7975511	1.0	4486	tags=40%, list=32%, signal=57%	
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP		126	0.27596053	0.84978294	0.7600644	0.79738295	1.0	4925	tags=52%, list=35%, signal=79%	
GSE11924_TH2_VS_TH17_CD4_TCELL_UP	GSE11924_TH2_VS_TH17_CD4_TCELL_UP		146	0.1815743	0.849694	0.7962329	0.79720676	1.0	2914	tags=23%, list=21%, signal=28%	
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN	GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN		139	0.18897916	0.8496283	0.6941839	0.79699385	1.0	4004	tags=31%, list=28%, signal=43%	
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP		168	0.23552874	0.84943193	0.6012146	0.7970392	1.0	3256	tags=29%, list=23%, signal=37%	
GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_UP		153	0.16645154	0.8486589	0.84790874	0.79824215	1.0	3803	tags=29%, list=27%, signal=40%	
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP	GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP		146	0.18304282	0.84804046	0.7861163	0.7991146	1.0	4900	tags=40%, list=35%, signal=61%	
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP	GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP		108	0.26284418	0.8477623	0.77059776	0.7993112	1.0	5830	tags=50%, list=41%, signal=84%	
GSE20727_CTRL_VS_H2O2_TREATED_DC_DN	GSE20727_CTRL_VS_H2O2_TREATED_DC_DN		170	0.18950552	0.8477107	0.6968504	0.7990695	1.0	2771	tags=21%, list=20%, signal=25%	
GSE40068_BCL6_POS_VS_NEG_CXCR5_POS_TFH_DN	GSE40068_BCL6_POS_VS_NEG_CXCR5_POS_TFH_DN		183	0.18193011	0.84766346	0.6732283	0.7988225	1.0	2630	tags=20%, list=19%, signal=24%	
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN		136	0.2715912	0.8475339	0.7315876	0.79873246	1.0	5217	tags=47%, list=37%, signal=74%	
GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP	GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP		132	0.19457287	0.84713036	0.74216026	0.79917324	1.0	2836	tags=23%, list=20%, signal=29%	
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP	GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP		158	0.18828678	0.8465408	0.71179885	0.8000026	1.0	2080	tags=17%, list=15%, signal=20%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP		115	0.22250162	0.84547997	0.7508591	0.8017315	1.0	4379	tags=35%, list=31%, signal=50%	
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP		164	0.19725627	0.84537005	0.6585366	0.8016061	1.0	3407	tags=28%, list=24%, signal=36%	
GSE9878_CTRL_VS_EBF_TRANSDUCED_PAX5_KO_PRO_BCELL_UP	GSE9878_CTRL_VS_EBF_TRANSDUCED_PAX5_KO_PRO_BCELL_UP		156	0.16985936	0.84508604	0.76938367	0.8018228	1.0	3699	tags=30%, list=26%, signal=40%	
GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_UP		162	0.17297697	0.84498644	0.7364185	0.8016888	1.0	3912	tags=29%, list=28%, signal=40%	
GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_DN	GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_DN		97	0.18669209	0.84448117	0.7796935	0.8023125	1.0	3067	tags=27%, list=22%, signal=34%	
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP		132	0.22057855	0.84429085	0.7419355	0.80235	1.0	4422	tags=36%, list=31%, signal=52%	
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP	GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP		126	0.17696348	0.84406793	0.7620818	0.8024089	1.0	2514	tags=20%, list=18%, signal=24%	
GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN	GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN		125	0.23170003	0.8439378	0.754591	0.802334	1.0	3997	tags=35%, list=28%, signal=49%	
GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_DN	GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_DN		130	0.1856965	0.8435979	0.7084871	0.8026594	1.0	3868	tags=28%, list=27%, signal=39%	
GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP	GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP		177	0.26505068	0.843527	0.5805169	0.80243725	1.0	2011	tags=22%, list=14%, signal=25%	
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP	GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP		142	0.21724983	0.8431503	0.7784912	0.8028517	1.0	3970	tags=32%, list=28%, signal=44%	
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_UP	GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_UP		178	0.19591446	0.84181345	0.64375	0.80514073	1.0	3435	tags=28%, list=24%, signal=36%	
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN		130	0.20901889	0.8417656	0.7245614	0.80489093	1.0	4551	tags=38%, list=32%, signal=56%	
GSE45365_NK_CELL_VS_CD8_TCELL_DN	GSE45365_NK_CELL_VS_CD8_TCELL_DN		125	0.20085406	0.8414631	0.8040541	0.80515754	1.0	2797	tags=21%, list=20%, signal=26%	
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN		137	0.20865582	0.84081715	0.7697595	0.8060699	1.0	3395	tags=29%, list=24%, signal=38%	
GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_DN	GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_DN		79	0.23308647	0.840353	0.7633333	0.80664486	1.0	4844	tags=37%, list=34%, signal=55%	
GSE15659_TREG_VS_TCONV_UP	GSE15659_TREG_VS_TCONV_UP		124	0.18330671	0.8400356	0.77757686	0.80687904	1.0	3104	tags=23%, list=22%, signal=29%	
GSE13306_RA_VS_UNTREATED_TCONV_DN	GSE13306_RA_VS_UNTREATED_TCONV_DN		134	0.20479648	0.8384486	0.7887564	0.80958134	1.0	4812	tags=42%, list=34%, signal=63%	
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN		89	0.26830012	0.8369035	0.7120419	0.8121334	1.0	6370	tags=55%, list=45%, signal=99%	
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_DN	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_DN		120	0.22315131	0.83619094	0.7450331	0.8131177	1.0	5094	tags=43%, list=36%, signal=67%	
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN		117	0.21421854	0.83589363	0.75	0.81333274	1.0	5044	tags=41%, list=36%, signal=63%	
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN	GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN		145	0.19678353	0.83521503	0.7113594	0.81427723	1.0	2674	tags=21%, list=19%, signal=25%	
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP		78	0.21648535	0.83514184	0.75389946	0.81406915	1.0	4045	tags=35%, list=28%, signal=48%	
GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_DN	GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_DN		132	0.20165777	0.8345378	0.7980456	0.81488043	1.0	4035	tags=36%, list=28%, signal=50%	
GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP	GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP		157	0.16407387	0.8343217	0.81835204	0.81494164	1.0	2848	tags=21%, list=20%, signal=26%	
GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN	GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN		157	0.1997137	0.83406603	0.6647619	0.8150725	1.0	2324	tags=21%, list=16%, signal=25%	
GSE27786_NKTCELL_VS_ERYTHROBLAST_DN	GSE27786_NKTCELL_VS_ERYTHROBLAST_DN		147	0.20976417	0.83393633	0.7714286	0.8149839	1.0	5634	tags=48%, list=40%, signal=78%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP		93	0.26957747	0.8323151	0.75723475	0.81771296	1.0	5918	tags=57%, list=42%, signal=97%	
GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP	GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP		147	0.19098642	0.83139575	0.7249545	0.8190614	1.0	2796	tags=24%, list=20%, signal=30%	
GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN	GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN		181	0.20699342	0.83088315	0.6605317	0.8197094	1.0	2508	tags=20%, list=18%, signal=25%	
